aX,aY,aZ,gX,gY,gZ
0.010,0.096,0.971,-46.265,-5.676,7.385
0.009,0.057,0.987,-44.189,-7.141,8.728
0.001,0.031,0.988,-37.537,-11.353,8.362
-0.016,0.001,1.003,-31.494,-14.526,7.568
-0.010,-0.009,1.057,-29.846,-14.282,5.432
0.016,0.057,1.081,-29.419,-11.963,2.319
0.031,0.114,1.093,-21.851,-9.460,1.282
0.028,0.121,1.095,-6.531,-8.118,1.831
0.023,0.139,1.084,9.644,-7.812,2.380
0.020,0.125,1.087,21.790,-7.812,2.930
0.001,0.092,1.096,28.870,-8.484,2.136
-0.018,0.078,1.091,34.363,-10.437,-0.244
-0.041,0.083,1.067,38.086,-12.268,-2.808
-0.056,0.093,1.058,36.865,-13.550,-4.456
-0.059,0.079,1.049,30.823,-14.221,-5.920
-0.062,0.060,1.013,23.987,-13.855,-6.897
-0.049,0.050,1.004,18.494,-10.864,-6.531
-0.043,0.053,1.020,13.367,-6.775,-5.127
-0.038,0.060,1.014,9.277,-4.028,-2.991
-0.040,0.049,1.004,7.141,-3.601,-0.916
-0.037,0.037,1.008,5.127,-4.883,0.061
-0.031,0.037,1.006,1.404,-6.836,0.122
-0.042,0.015,1.016,-1.404,-7.202,0.244
-0.051,0.000,1.042,-2.136,-6.714,-0.366
-0.045,0.003,1.051,-1.465,-7.202,-1.465
-0.040,0.037,1.004,1.465,-7.080,-2.686
-0.053,0.086,0.955,6.042,-4.272,-3.113
-0.061,0.113,0.955,10.010,-1.038,-2.258
-0.043,0.086,0.983,12.512,-0.122,0.183
-0.043,0.037,1.001,10.864,-2.869,2.319
-0.045,-0.000,1.025,4.456,-7.568,2.991
-0.053,-0.013,1.047,-2.625,-12.878,2.686
-0.062,-0.031,1.043,-7.568,-17.761,1.465
-0.092,-0.044,1.031,-11.353,-20.874,0.366
-0.111,-0.063,1.027,-13.306,-21.240,-0.854
-0.107,-0.062,1.016,-16.235,-20.142,-1.892
-0.108,-0.032,1.002,-19.348,-17.517,-3.052
-0.127,-0.013,1.001,-20.569,-13.367,-3.723
-0.142,0.007,0.983,-20.996,-8.728,-4.333
-0.131,0.039,0.958,-20.996,-3.601,-5.188
-0.125,0.087,0.938,-17.700,2.075,-5.310
-0.096,0.109,0.968,-9.155,6.287,-4.333
-0.069,0.095,1.001,1.404,6.226,-2.991
-0.055,0.075,1.012,9.644,3.418,-2.197
-0.051,0.068,1.009,15.503,0.488,-2.197
-0.062,0.091,0.985,20.569,-0.854,-2.502
-0.067,0.095,0.953,27.100,0.610,-1.831
-0.066,0.047,0.944,33.081,3.479,-0.671
-0.059,0.024,0.942,33.630,6.714,0.000
-0.063,-0.006,0.965,31.799,8.789,-0.549
-0.077,-0.046,0.988,27.161,10.132,-1.526
-0.074,-0.044,1.008,17.700,10.742,-2.563
-0.034,0.031,1.000,8.606,10.803,-2.869
-0.060,-0.001,1.064,1.587,12.329,-1.221
-0.078,-0.019,1.121,-7.507,13.855,1.587
-0.082,-0.002,1.164,-15.625,13.245,0.488
-0.069,0.023,1.188,-18.616,10.559,-1.526
-0.056,0.034,1.203,-19.226,6.897,-2.563
-0.052,0.066,1.232,-17.212,3.723,-3.479
-0.073,0.084,1.278,-12.939,2.258,-3.662
-0.072,0.080,1.316,-9.583,1.831,-1.953
-0.044,0.064,1.334,-7.996,1.648,0.427
-0.025,0.048,1.336,-7.324,0.610,1.221
-0.024,0.030,1.324,-9.705,-1.648,0.732
-0.028,0.024,1.311,-17.517,-4.761,0.183
-0.025,0.038,1.291,-27.405,-9.216,0.671
-0.022,0.077,1.272,-35.034,-13.855,2.014
-0.022,0.109,1.281,-38.757,-17.639,3.540
-0.031,0.129,1.286,-38.574,-20.630,5.371
-0.055,0.154,1.268,-34.546,-22.522,7.141
-0.084,0.169,1.269,-25.757,-23.193,9.033
-0.099,0.175,1.266,-11.536,-23.254,10.254
-0.124,0.174,1.264,8.362,-21.790,9.644
-0.132,0.163,1.281,32.288,-18.860,8.118
-0.118,0.146,1.312,52.917,-15.137,7.202
-0.098,0.108,1.354,65.735,-12.390,7.324
-0.081,0.066,1.390,70.923,-11.414,7.202
-0.071,0.026,1.386,70.374,-13.000,6.531
-0.076,-0.001,1.368,67.017,-16.846,5.371
-0.085,-0.016,1.335,63.904,-22.522,4.517

-0.030,-0.481,2.120,61.462,20.020,18.677
-0.052,-0.454,2.045,53.833,0.549,12.573
-0.011,-0.430,1.933,52.612,-14.648,3.113
0.037,-0.372,1.765,48.584,-16.602,-6.470
0.096,-0.178,1.537,36.133,-5.310,-12.573
0.174,-0.090,1.420,29.724,13.062,-13.123
0.265,-0.095,1.406,27.039,25.635,-12.207
0.287,-0.084,1.307,15.381,24.414,-10.986
0.284,-0.086,1.202,4.578,15.930,-10.071
0.253,-0.084,1.103,-2.869,7.690,-7.874
0.170,-0.101,1.005,-13.245,2.319,-3.052
0.096,-0.163,1.005,-28.748,0.549,2.747
0.068,-0.217,1.097,-51.208,-1.404,7.080
0.059,-0.254,1.221,-73.120,-7.568,7.935
0.054,-0.239,1.284,-91.431,-20.813,5.554
0.031,-0.189,1.239,-102.295,-38.025,1.892
0.026,-0.137,1.158,-102.539,-52.551,-1.770
0.020,-0.122,1.130,-96.313,-60.364,-4.272
-0.001,-0.097,1.120,-89.661,-62.134,-5.981
-0.022,-0.053,1.099,-81.787,-59.143,-6.592
-0.033,-0.019,1.113,-69.885,-51.575,-4.761
-0.039,0.023,1.126,-56.702,-42.786,-3.174
-0.051,0.035,1.116,-45.044,-34.912,-2.380
-0.081,0.041,1.092,-36.377,-27.344,-2.075
-0.091,0.041,1.132,-29.724,-20.020,-2.563
-0.052,0.058,1.207,-23.560,-14.343,-3.418
-0.021,0.089,1.265,-11.230,-11.780,-4.456
-0.044,0.093,1.305,8.118,-12.146,-5.005
-0.062,0.051,1.398,28.137,-15.015,-4.639
-0.057,0.006,1.483,44.495,-21.240,-3.906
-0.054,-0.013,1.449,59.204,-29.724,-3.967
-0.067,-0.073,1.375,74.585,-37.781,-5.432
-0.107,-0.134,1.302,80.078,-42.847,-7.141
-0.147,-0.144,1.226,74.097,-42.908,-8.301
-0.166,-0.115,1.177,65.308,-37.537,-9.460
-0.175,-0.087,1.126,53.650,-28.870,-9.460
-0.191,-0.047,1.044,41.016,-18.372,-7.874
-0.204,-0.000,1.011,31.250,-6.653,-5.249
-0.202,0.027,1.010,23.315,4.883,-1.526
-0.168,0.042,1.024,12.573,14.160,3.174
-0.116,0.032,1.040,3.357,19.226,6.531
-0.075,0.003,1.043,-1.404,20.752,7.568
-0.050,-0.021,1.025,-2.075,20.020,7.385
-0.025,-0.014,0.968,0.122,18.250,8.850
-0.004,-0.034,0.870,7.080,14.465,11.963
-0.032,-0.042,0.811,22.217,9.949,13.184
-0.068,-0.123,0.893,41.443,6.958,12.451
-0.077,-0.202,0.997,53.101,5.432,10.315
-0.066,-0.271,1.090,53.894,5.066,7.690
-0.041,-0.299,1.163,45.105,4.944,3.784
-0.007,-0.290,1.200,27.649,3.296,-0.488
0.028,-0.248,1.216,6.165,-0.427,-3.296
0.053,-0.175,1.187,-9.521,-4.883,-3.784
0.035,-0.115,1.093,-12.634,-7.690,-2.686
-0.009,-0.106,1.029,-0.732,-6.348,-0.549
-0.031,-0.134,1.048,18.311,-3.906,1.343
-0.043,-0.215,1.121,31.311,-4.028,1.282
-0.072,-0.296,1.170,28.564,-7.263,-1.526
-0.099,-0.325,1.172,9.705,-11.353,-5.798
-0.102,-0.294,1.158,-17.883,-13.489,-10.132
-0.077,-0.211,1.154,-44.373,-12.878,-11.658
-0.025,-0.122,1.136,-61.401,-9.888,-10.376
0.010,-0.064,1.075,-66.162,-5.737,-6.836
-0.022,-0.020,0.979,-60.059,-0.305,-3.845
-0.049,-0.017,0.936,-42.786,5.859,-1.160
-0.058,-0.042,0.963,-19.714,10.864,1.343
-0.042,-0.097,1.001,-1.953,12.024,2.747
-0.037,-0.159,1.034,4.333,10.010,2.380
-0.059,-0.195,1.033,0.854,6.470,-0.488
-0.082,-0.165,1.035,-7.019,4.211,-4.211
-0.082,-0.099,1.056,-14.221,3.845,-6.836
-0.040,-0.067,1.071,-16.479,5.371,-5.859
-0.019,-0.051,1.096,-13.306,7.446,-4.028
-0.002,-0.038,1.136,-4.761,8.728,-2.991
0.029,-0.016,1.112,7.446,8.728,-2.686
0.025,-0.006,1.073,19.043,8.118,-2.869
-0.020,-0.022,0.984,27.527,8.301,-2.991
-0.059,-0.082,0.935,28.809,10.376,-2.686
-0.057,-0.115,0.924,23.926,12.878,-2.136
-0.038,-0.152,0.957,14.709,14.343,-1.587
-0.029,-0.161,1.000,2.319,14.404,-1.953
-0.015,-0.124,1.028,-8.545,14.526,-2.441
0.010,-0.095,1.078,-11.597,14.282,-2.075
0.028,-0.076,1.107,-6.287,13.794,-0.916
0.003,-0.086,1.135,4.150,13.184,-0.488
-0.023,-0.134,1.148,16.052,12.146,-1.282
-0.044,-0.151,1.139,24.841,9.521,-3.052
-0.036,-0.199,1.121,29.846,5.920,-4.883
-0.038,-0.266,1.124,27.344,2.380,-7.996
-0.099,-0.296,1.143,16.418,-0.671,-12.085
-0.154,-0.271,1.149,0.610,-2.014,-14.587
-0.134,-0.201,1.213,-20.630,-0.122,-12.634
-0.034,-0.161,1.355,-47.668,3.845,-6.042
0.026,-0.054,1.379,-72.876,6.958,1.526
0.008,0.036,1.345,-80.750,7.507,5.737
-0.041,0.075,1.337,-69.885,6.042,5.188
-0.067,0.042,1.386,-52.979,3.540,3.418
-0.125,0.014,1.477,-40.283,0.732,1.343
-0.164,-0.018,1.533,-29.907,-2.625,-1.892
-0.164,-0.027,1.509,-23.987,-6.775,-4.150
-0.185,-0.085,1.592,-27.649,-11.230,-6.226
-0.178,-0.152,1.671,-33.203,-14.343,-9.033
-0.157,-0.207,1.792,-42.480,-18.494,-12.695
-0.094,-0.210,1.920,-56.702,-26.001,-14.771
-0.084,-0.052,1.786,-70.496,-37.598,-13.855
-0.100,-0.011,1.634,-71.777,-48.096,-8.301
-0.082,0.006,1.463,-65.674,-53.589,-4.517
-0.063,0.082,1.334,-55.481,-54.077,-7.141
-0.083,0.136,1.261,-40.344,-50.049,-11.963
-0.104,0.123,1.262,-25.879,-43.579,-15.686
-0.123,0.038,1.247,-15.137,-37.109,-18.738
-0.190,-0.016,1.229,-8.545,-32.532,-22.888
-0.240,-0.056,1.244,-2.380,-29.541,-27.649
-0.245,0.020,1.234,3.784,-28.015,-31.433
-0.223,0.135,1.262,4.211,-27.954,-31.982
-0.182,0.171,1.263,7.202,-28.931,-27.710
-0.142,0.129,1.217,13.428,-31.433,-20.874
-0.120,0.182,1.240,16.052,-35.095,-15.442
-0.088,0.175,1.238,22.583,-38.330,-10.620

0.097,-0.961,1.957,112.244,-146.912,-22.522
0.028,-1.084,2.103,47.729,-126.160,-30.945
-0.012,-0.997,2.245,-17.517,-98.267,-40.039
-0.019,-0.872,2.395,-63.904,-72.876,-47.913
-0.004,-0.689,2.476,-83.618,-61.340,-54.321
-0.051,-0.454,2.363,-79.712,-60.913,-58.105
-0.131,-0.238,2.124,-60.181,-60.791,-56.702
-0.130,-0.054,1.907,-42.969,-54.321,-48.340
-0.116,0.179,1.708,-32.715,-42.542,-37.109
-0.149,0.311,1.557,-23.010,-29.480,-24.353
-0.181,0.273,1.405,-17.822,-17.395,-12.024
-0.159,0.176,1.285,-26.917,-8.850,-2.136
-0.069,0.098,1.191,-43.396,-7.080,5.127
0.015,0.031,1.107,-56.335,-11.292,9.399
0.036,-0.081,1.013,-62.012,-17.822,11.719
0.050,-0.160,0.932,-61.951,-23.437,11.597
0.020,-0.170,0.902,-61.340,-26.917,10.010
-0.030,-0.123,0.950,-59.265,-28.442,7.324
-0.052,-0.065,1.020,-51.636,-31.311,4.333
-0.037,0.002,1.073,-40.649,-36.438,1.404
-0.058,0.029,1.111,-33.936,-43.091,-1.282
-0.114,0.018,1.184,-32.471,-49.194,-2.869
-0.154,0.032,1.297,-33.203,-54.016,-3.845
-0.205,0.039,1.362,-28.137,-55.054,-5.188
-0.301,0.046,1.422,-20.874,-49.377,-5.798
-0.351,0.045,1.468,-15.442,-38.879,-5.188
-0.361,0.077,1.466,-8.423,-26.794,-6.042
-0.371,0.118,1.470,-3.296,-13.062,-6.348
-0.309,0.147,1.452,-2.136,-0.732,-3.662
-0.230,0.174,1.332,4.456,8.911,-1.343
-0.173,0.200,1.174,19.531,15.686,0.366
-0.115,0.185,1.099,37.903,19.836,1.770
-0.062,0.163,1.101,54.138,21.179,2.869
-0.020,0.136,1.118,66.772,19.409,4.639
-0.028,0.078,1.098,84.045,16.602,6.348
-0.038,-0.006,1.196,103.516,17.578,8.301
-0.075,-0.093,1.250,110.107,16.907,10.010
-0.074,-0.212,1.233,110.596,13.550,9.460
-0.060,-0.335,1.183,98.877,8.545,6.897
-0.061,-0.346,1.104,74.402,4.272,3.296
-0.060,-0.284,0.998,45.959,3.052,-0.305
-0.046,-0.179,0.860,22.644,6.165,-1.953
-0.004,-0.081,0.742,8.423,13.123,-1.770
0.021,0.018,0.633,1.465,22.461,0.183
-0.003,0.005,0.683,-1.404,32.898,4.395
-0.025,0.015,0.831,-6.165,40.283,9.338
-0.056,-0.038,1.035,-7.385,38.696,12.817
-0.095,-0.143,1.211,-5.615,25.879,13.245
-0.143,-0.242,1.287,-8.240,5.798,9.460
-0.146,-0.318,1.293,-16.235,-15.442,2.197
-0.114,-0.272,1.188,-28.564,-34.607,-6.042
-0.096,-0.185,1.066,-39.490,-45.044,-13.245
-0.074,-0.099,0.974,-47.791,-44.373,-17.212
-0.071,-0.030,0.934,-53.589,-35.645,-17.883
-0.088,0.005,0.975,-54.443,-24.414,-16.113
-0.087,0.002,1.074,-48.645,-14.648,-12.146
-0.109,0.022,1.183,-34.363,-10.071,-9.033
-0.097,0.055,1.210,-10.010,-10.803,-7.874
-0.145,-0.049,1.248,17.029,-14.099,-6.042
-0.151,-0.095,1.215,32.837,-17.029,-4.333
-0.128,-0.111,1.217,34.546,-17.822,-4.272
-0.094,-0.040,1.196,30.640,-17.456,-5.493
-0.083,0.000,1.171,28.503,-16.235,-4.883
-0.079,-0.003,1.171,26.611,-13.977,-2.258
-0.090,-0.017,1.209,26.062,-11.536,0.854
-0.097,-0.038,1.247,30.579,-10.315,3.540
-0.094,-0.073,1.240,40.405,-12.634,5.066
-0.101,-0.167,1.196,50.171,-17.883,5.737
-0.120,-0.250,1.088,54.382,-24.719,4.150
-0.150,-0.301,0.971,52.307,-30.151,0.549
-0.157,-0.300,0.900,42.175,-31.128,-2.563
-0.130,-0.248,0.868,24.536,-26.672,-4.089
-0.120,-0.178,0.867,6.348,-18.738,-5.127
-0.133,-0.140,0.926,-10.803,-9.094,-4.578
-0.132,-0.142,1.010,-30.090,-0.427,-3.235
-0.123,-0.111,1.088,-51.697,5.859,-3.235
-0.157,-0.144,1.209,-65.002,7.935,-3.723
-0.193,-0.125,1.297,-67.200,4.578,-5.859
-0.228,-0.100,1.313,-58.533,-3.540,-9.521
-0.228,-0.071,1.293,-41.321,-12.268,-10.925
-0.215,-0.032,1.302,-22.400,-18.738,-9.827
-0.202,-0.032,1.315,-6.958,-20.508,-7.507
-0.182,-0.029,1.334,-1.343,-17.700,-5.188
-0.183,-0.041,1.396,-3.174,-12.817,-3.601
-0.180,-0.066,1.490,-8.972,-8.789,-2.930
-0.174,-0.069,1.568,-19.287,-7.446,-2.991
-0.173,-0.040,1.631,-30.090,-8.545,-2.991
-0.134,0.013,1.662,-35.461,-11.169,-3.113
-0.166,0.058,1.671,-32.715,-14.832,-2.502
-0.226,0.058,1.647,-27.283,-17.822,0.061
-0.276,0.030,1.611,-20.996,-19.470,2.625
-0.318,0.006,1.580,-15.503,-19.470,3.601
-0.337,-0.019,1.554,-10.864,-19.043,2.197
-0.319,-0.042,1.545,-8.423,-18.250,0.244
-0.294,-0.051,1.566,-10.620,-18.005,-1.587
-0.287,-0.004,1.565,-13.916,-19.226,-2.747
-0.282,-0.001,1.549,-17.700,-20.813,-1.831
-0.274,-0.005,1.508,-20.874,-21.790,0.183
-0.275,-0.011,1.475,-22.156,-21.423,1.282
-0.266,0.009,1.443,-20.813,-19.165,1.282
-0.249,0.028,1.424,-18.921,-15.869,1.282
-0.238,0.043,1.389,-17.151,-12.329,0.793
-0.238,0.032,1.360,-15.747,-8.423,0.366
-0.251,0.014,1.351,-14.954,-4.395,-0.854
-0.261,0.002,1.341,-14.587,-1.465,-2.563
-0.262,0.000,1.343,-14.282,1.099,-3.906
-0.267,0.017,1.351,-11.902,1.770,-5.737
-0.271,0.023,1.341,-5.859,0.854,-6.897
-0.279,0.021,1.318,0.977,-0.549,-6.775
-0.295,0.022,1.275,8.057,-2.014,-6.287
-0.304,0.020,1.236,15.564,-2.380,-5.798
-0.303,0.010,1.213,21.240,-1.526,-4.944
-0.295,0.001,1.214,24.170,0.427,-4.150
-0.287,0.001,1.204,24.719,2.014,-3.723
-0.281,-0.004,1.177,24.353,3.296,-3.540
-0.329,-0.070,1.131,22.705,4.700,-3.845
-0.305,-0.077,1.019,10.315,9.766,-6.531
-0.266,-0.030,0.958,-2.380,20.447,-11.230
-0.234,-0.018,0.982,-3.906,30.579,-14.221

1.812,0.780,-1.466,-165.894,156.433,-1.404
1.740,0.428,-1.277,-179.016,138.062,4.456
0.882,-0.207,-0.964,-181.396,85.327,-0.427
0.059,-0.398,-0.771,-196.167,13.367,-29.602
-0.446,-0.158,-0.593,-187.073,-43.457,-71.289
-1.056,0.070,-0.474,-161.926,-67.810,-83.374
-1.257,0.442,0.070,-124.268,-53.894,-62.439
-0.913,0.870,0.810,-72.449,-25.513,-23.315
-0.449,0.937,1.072,-13.245,-13.855,23.193
-0.005,0.597,1.000,60.303,-12.268,60.852
0.192,0.174,0.867,138.245,-6.836,85.449
0.154,-0.335,0.798,186.584,-1.221,95.215
0.296,-0.637,0.762,194.519,1.587,76.965
0.255,-0.588,0.712,167.236,7.263,41.748
0.065,-0.287,0.737,126.709,17.395,13.916
-0.007,-0.158,0.893,101.685,25.024,5.493
-0.011,-0.220,1.056,91.003,18.555,3.845
-0.006,-0.256,1.106,82.458,-2.258,0.610
0.015,-0.207,1.101,72.266,-24.536,-4.761
0.020,-0.139,1.089,57.678,-36.682,-11.353
0.008,-0.080,1.076,42.175,-33.875,-15.808
0.054,-0.052,1.059,28.320,-19.348,-17.822
0.111,0.004,1.072,6.165,-2.502,-17.334
0.114,0.075,1.177,-17.822,9.277,-15.381
0.094,0.122,1.287,-35.156,12.634,-13.489
0.066,0.123,1.279,-48.523,8.179,-11.536
0.032,0.104,1.203,-59.937,1.831,-9.094
0.001,0.087,1.122,-64.697,-2.502,-6.592
0.036,0.031,1.048,-59.143,-4.944,-5.249
0.071,-0.003,0.992,-49.988,-7.080,-4.456
0.078,0.018,1.002,-38.879,-7.935,-3.906
0.105,0.004,1.090,-23.865,-10.193,-1.587
0.089,-0.060,1.092,-6.836,-17.639,0.549
0.042,-0.079,1.066,7.019,-26.489,0.610
-0.033,-0.060,1.060,16.846,-32.410,-0.366
-0.070,-0.065,1.061,15.076,-34.363,-1.587
-0.089,-0.072,1.040,3.723,-31.921,-3.052
-0.090,-0.046,1.028,-8.789,-24.658,-4.761
-0.038,-0.036,1.017,-22.766,-16.357,-6.287
0.025,0.009,1.006,-33.386,-11.047,-8.179
0.067,0.067,0.981,-37.415,-11.230,-8.362
0.071,0.056,0.989,-35.034,-16.357,-5.798
0.011,0.029,1.010,-28.992,-24.353,-3.967
-0.057,0.010,1.012,-19.043,-33.630,-3.174
-0.105,-0.074,1.052,-5.127,-42.603,-2.686
-0.160,-0.094,1.072,5.127,-49.866,-4.700
-0.202,-0.068,1.082,7.874,-51.208,-7.874
-0.206,-0.040,1.091,5.493,-44.312,-9.399
-0.182,-0.007,1.131,0.549,-29.846,-9.460
-0.183,0.019,1.250,-3.418,-10.742,-8.118
-0.169,0.029,1.413,-6.165,4.089,-4.822
-0.115,0.008,1.473,-2.014,9.460,-2.258
-0.076,-0.001,1.400,9.705,5.981,-2.197
-0.089,0.016,1.286,19.104,0.610,-3.174
-0.110,0.042,1.206,22.644,-2.502,-3.113
-0.105,0.047,1.156,26.123,-3.174,-1.587
-0.087,0.038,1.091,29.297,-3.479,0.854
-0.085,0.016,1.033,28.015,-3.601,3.235
-0.098,-0.021,1.016,21.729,-3.052,6.104
-0.074,-0.040,1.073,12.695,-2.747,8.911
-0.028,-0.042,1.129,5.188,-4.333,10.986
-0.032,-0.050,1.145,0.366,-7.385,12.268
-0.068,-0.060,1.164,-4.211,-9.277,12.146
-0.099,-0.032,1.178,-9.216,-9.949,11.047
-0.120,0.007,1.179,-9.827,-10.132,10.498
-0.141,0.017,1.195,-5.310,-10.376,10.559
-0.143,-0.032,1.251,-0.732,-11.597,10.315
-0.117,-0.063,1.260,-2.014,-14.709,9.766
-0.088,-0.048,1.206,-5.432,-18.494,8.423
-0.083,-0.026,1.170,-6.348,-19.653,7.141
-0.074,-0.014,1.163,-5.859,-17.517,6.287
-0.083,0.001,1.171,-3.845,-13.977,6.653
-0.091,-0.008,1.173,-0.244,-10.254,8.118
-0.099,-0.026,1.179,4.517,-7.141,9.827
-0.121,-0.042,1.202,10.132,-4.395,10.559
-0.136,-0.072,1.228,14.526,-3.296,10.681
-0.137,-0.116,1.241,16.663,-4.028,10.193
-0.121,-0.105,1.240,14.587,-7.263,8.179
-0.103,-0.102,1.239,9.521,-11.353,5.554
-0.089,-0.104,1.252,2.075,-15.991,2.625
-0.086,-0.061,1.296,-7.996,-20.935,0.366
-0.091,0.002,1.335,-13.855,-25.757,-0.732
-0.130,0.007,1.338,-13.000,-30.518,-1.465
-0.162,-0.000,1.297,-10.559,-34.302,-2.563
-0.170,0.003,1.236,-12.024,-35.522,-4.089
-0.177,-0.001,1.215,-16.418,-32.959,-5.737
-0.171,0.025,1.216,-20.508,-28.198,-7.874
-0.154,0.067,1.210,-21.240,-23.010,-10.376
-0.232,0.019,1.292,-18.921,-17.578,-10.193
-0.291,0.056,1.387,-13.245,-13.184,-9.521
-0.301,0.130,1.490,-2.136,-11.902,-7.324
-0.270,0.143,1.609,15.076,-14.771,-3.784
-0.239,0.110,1.677,32.227,-22.583,-0.610
-0.226,0.087,1.644,44.617,-32.959,1.648
-0.225,0.040,1.542,53.833,-41.138,3.174
-0.246,-0.030,1.457,60.852,-42.786,3.601
-0.284,-0.057,1.408,60.791,-37.415,2.502
-0.311,-0.057,1.393,53.833,-27.039,2.258
-0.309,-0.058,1.424,42.725,-14.893,4.089
-0.291,-0.059,1.473,31.189,-5.005,6.592
-0.287,-0.079,1.516,22.095,0.305,7.690
-0.291,-0.095,1.558,16.418,2.136,7.629
-0.302,-0.090,1.614,13.184,0.366,7.324
-0.301,-0.083,1.647,11.658,-3.540,6.958
-0.297,-0.081,1.643,11.719,-7.812,6.836
-0.293,-0.092,1.630,14.832,-10.559,6.226
-0.290,-0.118,1.634,17.700,-10.925,4.211
-0.292,-0.141,1.626,13.672,-9.338,0.916
-0.287,-0.136,1.588,0.427,-5.798,-2.075
-0.254,-0.109,1.558,-18.127,-1.587,-3.723
-0.209,-0.061,1.521,-34.302,1.770,-5.859
-0.183,-0.015,1.474,-43.518,2.808,-8.972
-0.178,0.020,1.404,-46.753,1.160,-11.902
-0.199,0.035,1.320,-44.739,-2.136,-14.221
-0.241,0.038,1.247,-37.781,-5.066,-16.357
-0.288,0.051,1.195,-28.503,-7.568,-17.944
-0.321,0.063,1.156,-20.020,-8.789,-17.761
-0.337,0.092,1.151,-16.418,-8.667,-15.381
-0.335,0.111,1.161,-17.517,-7.690,-11.597

1.951,0.376,-2.247,-142.517,179.138,-21.912
1.832,-0.033,-2.208,-162.292,164.429,-26.062
1.091,-0.094,-1.724,-197.998,103.455,-41.565
0.199,0.118,-0.762,-194.092,0.549,-58.716
-0.619,0.117,-0.039,-130.066,-121.521,-57.251
-1.168,0.316,0.104,-31.433,-209.778,-45.654
-1.282,0.521,0.232,50.415,-211.792,-28.992
-1.057,0.637,0.674,99.304,-136.292,-6.287
-0.550,0.515,1.330,134.521,-44.922,24.963
0.113,0.139,1.882,166.931,4.700,50.415
0.462,-0.249,2.028,185.181,-2.502,50.842
0.506,-0.372,1.886,149.536,-42.175,34.363
0.234,-0.384,1.535,77.637,-81.787,18.066
-0.106,-0.531,1.265,23.437,-94.482,7.935
-0.357,-0.699,1.316,-4.272,-79.529,-0.244
-0.412,-0.630,1.465,-30.029,-56.458,-9.155
-0.292,-0.194,1.490,-42.175,-36.316,-18.250
-0.106,0.114,1.445,-26.489,-18.372,-17.944
-0.011,0.232,1.415,-5.981,-4.883,-7.690
0.090,0.335,1.335,0.854,0.854,1.892
0.157,0.383,1.285,-0.671,0.366,10.010
0.086,0.236,1.276,-11.719,-3.235,16.785
-0.025,0.161,1.152,-31.128,-8.179,16.174
-0.011,0.098,1.049,-54.443,-11.414,12.146
0.058,0.105,1.035,-72.998,-11.353,9.583
0.056,0.115,1.099,-75.867,-9.827,6.958
0.051,0.135,1.183,-70.374,-9.155,5.493
0.093,0.216,1.238,-59.509,-11.841,5.737
0.079,0.223,1.177,-39.917,-19.653,7.935
-0.001,0.138,1.106,-20.508,-30.334,10.132
-0.058,0.100,1.067,-10.498,-41.321,9.827
-0.085,0.097,1.035,-10.132,-50.354,7.568
-0.109,0.129,1.013,-16.846,-56.274,5.188
-0.129,0.141,0.973,-22.766,-58.777,3.784
-0.178,0.119,0.959,-23.621,-56.274,2.930
-0.183,0.151,0.975,-23.193,-50.232,2.075
-0.134,0.208,0.974,-15.503,-42.358,0.793
-0.114,0.214,0.958,-0.977,-32.532,0.488
-0.120,0.207,0.968,13.855,-22.827,1.038
-0.175,0.141,1.095,28.931,-14.465,2.258
-0.215,0.132,1.215,42.358,-10.925,0.916
-0.197,0.229,1.296,57.861,-12.207,-1.648
-0.219,0.186,1.400,79.895,-14.893,-0.793
-0.238,0.133,1.417,96.130,-19.043,0.183
-0.201,0.133,1.378,102.722,-22.705,-0.671
-0.147,0.127,1.338,103.271,-24.536,0.183
-0.102,0.095,1.266,99.548,-25.085,2.197
-0.101,0.036,1.180,90.393,-23.315,3.723
-0.121,-0.026,1.157,72.021,-18.005,3.967
-0.149,-0.068,1.162,45.105,-10.742,2.625
-0.204,-0.046,1.190,14.526,-4.272,-0.244
-0.225,-0.013,1.218,-10.986,0.671,-2.258
-0.208,0.034,1.208,-27.527,5.005,-3.845
-0.198,0.077,1.188,-34.180,9.644,-4.822
-0.169,0.102,1.179,-30.518,13.611,-4.761
-0.124,0.103,1.194,-18.616,14.526,-3.967
-0.094,0.079,1.209,-5.676,11.841,-3.540
-0.086,0.073,1.210,2.563,7.263,-3.113
-0.086,0.084,1.235,7.690,3.418,-2.625
-0.085,0.106,1.255,13.855,0.061,-1.770
-0.123,0.073,1.255,20.569,-2.625,-1.099
-0.167,-0.005,1.271,24.231,-3.662,-0.916
-0.195,-0.030,1.268,20.996,-4.272,-2.319
-0.184,-0.017,1.239,14.160,-4.578,-3.479
-0.142,-0.003,1.200,8.850,-4.517,-3.906
-0.128,0.004,1.158,5.127,-3.418,-3.723
-0.127,0.051,1.116,4.578,-1.099,-3.052
-0.104,0.056,1.140,9.277,1.648,-1.282
-0.102,-0.002,1.157,14.587,2.258,0.977
-0.131,-0.022,1.126,13.489,1.160,1.526
-0.161,-0.023,1.124,8.850,0.977,1.160
-0.161,-0.014,1.131,5.981,1.404,0.305
-0.142,-0.009,1.125,5.127,0.977,0.244
-0.132,-0.006,1.090,4.089,-0.488,0.427
-0.114,-0.011,1.047,2.808,0.305,0.183
-0.078,0.009,1.031,-2.075,4.272,0.061
