aX,aY,aZ,gX,gY,gZ
-0.076,-0.054,0.406,-23.987,-27.649,-73.975
-0.058,-0.099,0.417,-24.353,-27.527,-68.848
-0.034,-0.148,0.442,-24.048,-28.137,-63.293
-0.012,-0.193,0.466,-24.170,-30.579,-58.228
0.009,-0.232,0.485,-25.024,-34.485,-53.162
0.026,-0.257,0.496,-26.367,-39.734,-48.889
0.044,-0.260,0.512,-28.809,-44.861,-44.800
0.067,-0.258,0.539,-30.884,-49.622,-40.894
0.083,-0.252,0.573,-31.921,-53.528,-36.926
0.084,-0.233,0.609,-31.189,-56.335,-32.959
0.101,-0.254,0.629,-29.053,-59.143,-28.076
0.119,-0.268,0.663,-27.527,-61.829,-23.437
0.112,-0.247,0.719,-27.649,-63.538,-20.020
0.107,-0.228,0.768,-27.405,-65.918,-17.029
0.101,-0.221,0.814,-23.865,-68.542,-14.221
0.078,-0.222,0.839,-19.226,-71.838,-11.902
0.054,-0.239,0.867,-14.893,-75.317,-9.338
0.026,-0.278,0.906,-11.414,-78.064,-7.263
-0.008,-0.316,0.938,-9.521,-79.651,-5.798
-0.049,-0.338,0.976,-8.240,-79.895,-4.578
-0.075,-0.345,1.018,-6.592,-78.247,-2.625
-0.085,-0.359,1.066,-3.967,-75.378,1.892
-0.091,-0.375,1.111,-0.427,-72.388,8.301
-0.075,-0.404,1.168,3.662,-70.190,15.442
-0.056,-0.450,1.230,8.179,-69.397,22.400
-0.036,-0.477,1.278,11.780,-71.045,28.564
-0.018,-0.505,1.341,14.832,-73.669,33.875
-0.001,-0.509,1.398,17.029,-76.843,38.513
-0.023,-0.506,1.417,18.616,-79.712,43.579
-0.028,-0.485,1.463,19.714,-79.956,48.584
-0.034,-0.463,1.494,18.738,-78.613,55.237
-0.042,-0.412,1.570,16.724,-76.416,62.927
-0.044,-0.368,1.624,14.648,-73.853,70.557
-0.049,-0.329,1.660,13.367,-70.984,77.148
-0.053,-0.278,1.690,11.169,-66.162,82.458
-0.059,-0.215,1.757,8.850,-59.021,86.670
-0.065,-0.135,1.851,7.019,-52.063,89.905
-0.072,-0.053,1.943,6.165,-46.692,92.407
-0.084,0.025,2.011,6.592,-42.725,94.604
-0.102,0.097,2.036,9.277,-38.025,96.680
-0.127,0.156,2.039,12.146,-32.471,97.900
-0.149,0.198,2.029,13.794,-24.414,98.389
-0.167,0.236,2.014,14.038,-14.282,98.022
-0.180,0.273,1.995,13.672,-2.625,96.680
-0.187,0.321,1.970,13.977,10.803,94.299
-0.187,0.350,1.936,14.404,25.208,91.736
-0.178,0.358,1.896,15.503,38.635,88.623
-0.171,0.373,1.844,15.747,50.781,84.595
-0.166,0.401,1.799,15.076,61.218,80.261
-0.149,0.432,1.745,14.587,69.214,76.477
-0.119,0.441,1.681,14.648,76.172,73.303
-0.082,0.445,1.628,14.832,82.642,70.190
-0.041,0.453,1.565,15.991,87.769,66.284
-0.010,0.468,1.491,18.433,92.407,62.012
0.024,0.444,1.424,20.813,95.581,58.044
0.052,0.443,1.360,22.339,96.802,53.833
0.072,0.421,1.292,21.851,95.825,49.072
0.096,0.414,1.227,19.958,93.750,43.457
0.122,0.410,1.156,17.700,91.431,36.743

0.142,0.411,1.093,14.893,90.210,28.625
0.151,0.420,1.036,12.695,89.966,19.409
0.157,0.436,0.978,10.498,89.478,9.888
0.161,0.464,0.939,7.019,89.478,1.526
0.158,0.483,0.924,4.883,88.196,-5.127
0.154,0.500,0.898,4.700,85.083,-11.536
0.148,0.499,0.861,5.066,80.566,-16.479
0.154,0.497,0.807,5.249,75.684,-20.325
0.154,0.472,0.742,4.272,71.106,-23.682
-0.158,0.432,2.001,4.272,24.597,109.314
-0.144,0.481,1.978,6.897,32.593,102.661
-0.141,0.523,1.941,8.118,39.673,95.642
-0.130,0.549,1.889,9.460,46.753,88.623
-0.126,0.584,1.810,11.658,54.810,81.970
-0.128,0.600,1.754,13.794,64.514,76.172
-0.129,0.608,1.704,14.893,73.730,71.655
-0.122,0.612,1.665,16.846,80.994,67.444
-0.115,0.632,1.599,19.592,86.182,62.927
-0.090,0.620,1.538,22.705,89.783,58.533
-0.056,0.583,1.476,26.855,92.834,54.199
-0.029,0.583,1.387,29.419,95.459,47.791
-0.008,0.586,1.290,29.175,96.741,40.955
0.019,0.577,1.222,26.550,98.022,34.058
0.054,0.587,1.171,23.376,97.412,26.489
0.081,0.614,1.130,22.583,95.398,18.311
0.088,0.611,1.090,25.024,92.529,10.010
0.086,0.601,1.040,28.870,88.989,2.197
0.075,0.604,0.986,31.982,84.961,-4.395
0.064,0.598,0.924,33.264,81.421,-9.155
0.059,0.568,0.861,33.691,78.674,-13.123
0.054,0.534,0.805,32.043,76.904,-17.212
0.053,0.539,0.754,28.259,75.623,-21.912
0.055,0.550,0.719,23.560,75.012,-26.306
0.057,0.535,0.700,19.592,74.890,-29.236
0.063,0.519,0.667,16.663,74.280,-32.104
0.073,0.512,0.619,12.695,72.937,-35.400
0.089,0.513,0.608,7.080,71.472,-38.269
0.098,0.511,0.608,3.174,68.359,-41.748
0.102,0.491,0.573,2.502,63.354,-46.326
0.099,0.453,0.537,2.930,57.495,-51.331
0.091,0.439,0.491,1.343,51.636,-57.068
0.078,0.435,0.451,-0.854,46.631,-62.683
0.042,0.420,0.437,-2.502,42.603,-67.749
0.039,0.403,0.414,-1.038,38.818,-72.327
0.045,0.375,0.404,-2.563,35.095,-75.928
0.042,0.333,0.394,-4.150,30.029,-78.918
0.035,0.281,0.381,-5.554,24.841,-82.642
0.021,0.243,0.363,-7.812,18.799,-86.975
0.023,0.199,0.327,-9.033,13.733,-90.088
0.028,0.145,0.293,-13.123,9.827,-92.285
0.024,0.103,0.286,-17.822,6.836,-94.788
0.027,0.079,0.297,-21.362,4.211,-96.924
0.028,0.050,0.309,-25.879,0.977,-97.839
0.025,0.022,0.307,-30.945,-4.089,-98.511
0.030,0.002,0.308,-35.400,-8.850,-98.328
0.027,-0.020,0.322,-39.978,-12.939,-97.351
0.012,-0.046,0.337,-43.579,-16.479,-95.581
-0.002,-0.069,0.338,-45.776,-18.555,-93.445
-0.008,-0.106,0.340,-45.776,-19.226,-90.637
-0.006,-0.140,0.358,-45.532,-19.958,-87.708
-0.006,-0.185,0.375,-44.128,-21.179,-84.595
-0.013,-0.255,0.390,-42.175,-24.414,-81.604
-0.013,-0.317,0.378,-42.114,-29.907,-78.918
-0.027,-0.366,0.380,-46.326,-36.133,-76.294
-0.046,-0.394,0.416,-51.575,-43.518,-72.998
-0.061,-0.411,0.468,-56.580,-51.147,-69.336
-0.085,-0.411,0.532,-58.899,-58.167,-64.514
-0.107,-0.434,0.586,-59.265,-64.880,-57.983
-0.119,-0.466,0.619,-58.838,-69.580,-50.354
-0.133,-0.460,0.685,-58.899,-71.533,-42.847
-0.156,-0.463,0.775,-58.594,-73.608,-34.851
-0.171,-0.475,0.869,-56.580,-77.209,-26.489
-0.191,-0.478,0.926,-53.650,-81.543,-18.677
-0.207,-0.498,0.960,-49.744,-84.167,-11.414
-0.223,-0.530,0.993,-46.082,-83.679,-4.944
-0.219,-0.559,1.040,-43.518,-80.933,1.526
-0.221,-0.571,1.100,-41.321,-77.698,7.690
-0.219,-0.591,1.166,-39.795,-74.951,13.794
-0.224,-0.605,1.239,-37.415,-73.486,19.409
-0.216,-0.590,1.317,-35.156,-73.486,24.536
-0.231,-0.554,1.351,-33.386,-73.669,30.823
-0.243,-0.464,1.478,-31.616,-71.350,39.490
-0.252,-0.429,1.563,-27.771,-70.557,52.002
-0.232,-0.405,1.606,-20.508,-69.763,64.819
-0.196,-0.403,1.607,-12.695,-66.833,75.623
-0.180,-0.419,1.600,-6.226,-60.974,84.412
-0.168,-0.428,1.570,-2.075,-52.551,90.210
-0.158,-0.418,1.555,-0.427,-43.152,92.957
-0.164,-0.357,1.606,-2.197,-34.546,94.666
-0.176,-0.268,1.648,-5.127,-28.503,97.412
-0.168,-0.170,1.731,-6.348,-24.353,102.356
-0.161,-0.096,1.782,-4.761,-23.254,108.948
-0.161,-0.036,1.760,-1.038,-22.705,115.417
-0.165,0.024,1.708,2.319,-20.447,121.582
-0.170,0.085,1.666,3.906,-14.465,128.357
-0.164,0.136,1.664,3.418,-5.493,136.108
-0.145,0.227,1.682,1.587,3.845,143.005
-0.117,0.304,1.727,-0.793,12.024,148.743
-0.080,0.399,1.751,-0.671,18.127,152.222
-0.030,0.461,1.754,1.282,22.339,152.954
0.019,0.510,1.733,2.014,26.062,150.452
0.034,0.552,1.733,0.793,30.273,143.921
0.037,0.607,1.748,-0.183,34.790,133.362
0.036,0.688,1.734,-1.526,39.612,120.605
0.021,0.762,1.728,-1.526,45.471,107.666
0.015,0.801,1.724,0.854,52.551,95.215
0.019,0.807,1.729,4.883,59.753,82.275
0.008,0.877,1.706,11.292,65.735,69.458
-0.014,0.884,1.645,17.761,70.007,59.509
-0.012,0.886,1.579,23.376,74.402,52.795
0.001,0.866,1.487,28.198,79.346,47.058
0.022,0.750,1.394,30.945,86.060,41.870
0.046,0.714,1.335,31.921,93.628,33.997
0.063,0.728,1.270,30.212,99.487,24.048
0.079,0.717,1.213,26.428,102.905,15.442
0.103,0.698,1.186,22.705,104.553,7.446
0.125,0.688,1.154,19.348,103.760,-0.488
0.135,0.669,1.104,18.066,100.281,-7.629
0.146,0.623,1.030,18.860,96.924,-14.709
0.154,0.606,0.966,18.555,94.604,-21.729
0.156,0.587,0.902,17.334,93.567,-27.954

0.158,0.581,0.853,17.334,93.079,-32.959
0.174,0.596,0.812,16.968,92.773,-36.743
0.199,0.601,0.754,16.418,92.468,-38.635
0.233,0.605,0.699,16.479,91.736,-39.307
0.262,0.569,0.633,16.296,89.172,-39.856
0.286,0.543,0.574,14.221,84.717,-41.443
0.288,0.517,0.539,10.681,78.735,-45.349
-0.127,0.670,1.742,-1.099,42.175,118.469
-0.102,0.707,1.737,-0.061,52.246,117.065
-0.066,0.757,1.724,1.587,60.669,113.342
-0.040,0.821,1.709,3.479,66.956,106.995
-0.022,0.855,1.685,5.066,71.655,99.854
-0.004,0.883,1.648,7.446,75.989,90.942
-0.000,0.896,1.596,10.376,80.688,80.688
-0.000,0.896,1.530,13.062,86.060,69.702
0.005,0.881,1.470,15.259,91.492,58.411
0.008,0.874,1.410,15.808,97.229,47.485
0.010,0.883,1.333,14.465,102.783,38.147
0.024,0.869,1.251,13.306,108.215,30.701
0.051,0.846,1.188,13.489,114.197,24.048
0.076,0.770,1.094,13.550,119.385,17.395
0.111,0.753,1.064,12.878,122.803,9.277
0.118,0.742,0.970,11.902,123.413,0.610
0.136,0.714,0.892,10.742,121.704,-5.737
0.167,0.665,0.832,8.911,118.958,-11.780
0.189,0.634,0.786,6.531,114.868,-18.494
0.207,0.610,0.743,3.906,109.131,-25.574
0.223,0.593,0.705,2.014,101.074,-32.654
0.232,0.585,0.664,0.183,92.041,-38.696
0.240,0.601,0.635,-1.648,82.947,-43.518
0.239,0.595,0.573,-2.747,74.829,-46.631
0.245,0.587,0.526,-2.808,68.726,-48.767
0.253,0.564,0.481,-3.418,63.782,-50.903
0.262,0.540,0.463,-5.249,59.570,-54.443
0.251,0.516,0.422,-7.202,55.054,-59.570
0.243,0.491,0.415,-9.094,50.171,-64.941
0.233,0.495,0.395,-10.925,44.800,-70.801
0.211,0.483,0.356,-12.207,39.429,-75.317
0.196,0.435,0.316,-13.489,34.424,-78.857
0.187,0.394,0.296,-15.198,30.029,-82.703
0.164,0.360,0.279,-17.761,25.635,-86.304
0.132,0.345,0.263,-20.569,20.996,-89.050
0.102,0.329,0.253,-23.315,16.785,-90.332
0.079,0.314,0.265,-24.841,12.878,-89.966
0.062,0.288,0.283,-25.635,7.568,-88.867
0.043,0.269,0.282,-26.245,1.709,-87.463
0.023,0.250,0.272,-25.391,-4.089,-85.876
0.019,0.228,0.262,-24.841,-8.545,-83.984
0.013,0.192,0.250,-24.231,-11.963,-81.726
0.007,0.161,0.234,-24.475,-15.137,-79.712
0.013,0.136,0.225,-26.855,-18.860,-77.759
0.017,0.095,0.216,-30.151,-22.522,-75.562
0.021,0.072,0.216,-34.119,-26.184,-74.341
0.029,0.052,0.229,-37.903,-30.823,-73.608
0.038,0.010,0.253,-40.405,-36.560,-73.181
0.036,-0.033,0.265,-42.725,-43.945,-73.669
0.030,-0.056,0.260,-46.570,-52.795,-74.524
0.017,-0.068,0.264,-51.514,-61.340,-74.524
0.002,-0.068,0.302,-55.481,-68.665,-73.181
-0.011,-0.092,0.325,-58.228,-74.585,-70.862
-0.032,-0.129,0.359,-59.937,-79.590,-68.420
-0.035,-0.181,0.411,-62.927,-83.862,-65.918
-0.040,-0.211,0.487,-66.956,-87.769,-64.209
-0.065,-0.211,0.575,-70.740,-90.881,-63.171
-0.086,-0.221,0.689,-72.876,-94.910,-61.157
-0.102,-0.242,0.804,-71.350,-101.196,-58.228
-0.155,-0.257,0.889,-67.444,-109.131,-55.115
-0.229,-0.261,0.947,-64.636,-116.455,-51.025
-0.287,-0.247,1.026,-63.049,-120.972,-44.373
-0.303,-0.236,1.127,-61.035,-121.948,-34.363
-0.310,-0.224,1.207,-57.983,-119.629,-21.545
-0.302,-0.225,1.266,-52.490,-113.892,-7.935
-0.255,-0.257,1.329,-43.335,-105.042,3.418
-0.203,-0.310,1.408,-32.898,-96.863,12.329
-0.193,-0.386,1.410,-24.109,-91.919,17.822
-0.188,-0.365,1.431,-19.653,-88.318,20.508
-0.190,-0.367,1.475,-18.799,-86.121,24.536
-0.180,-0.372,1.520,-18.066,-83.801,29.297
-0.174,-0.342,1.537,-16.602,-80.139,34.119
-0.161,-0.312,1.577,-14.465,-74.585,40.405
-0.141,-0.298,1.602,-11.353,-67.078,48.462
-0.118,-0.294,1.595,-7.019,-59.082,57.434
-0.101,-0.239,1.687,-2.686,-50.781,65.796
-0.083,-0.203,1.735,0.916,-46.082,74.158
-0.062,-0.167,1.729,4.578,-45.532,82.275
-0.047,-0.116,1.730,8.362,-44.373,88.440
-0.046,-0.074,1.735,10.742,-40.466,93.628
-0.039,-0.050,1.751,12.146,-33.936,97.778
-0.032,-0.025,1.753,13.184,-26.245,99.548
-0.048,0.031,1.745,13.733,-18.066,99.792
-0.059,0.066,1.743,13.367,-9.705,100.891
-0.065,0.105,1.751,12.634,-2.563,102.112
-0.070,0.150,1.753,11.475,4.028,102.783
-0.078,0.221,1.755,10.315,9.827,103.149
-0.085,0.287,1.748,9.827,15.564,104.553
-0.087,0.372,1.744,10.559,21.912,106.079
-0.081,0.453,1.735,11.963,29.114,108.276
-0.068,0.513,1.723,14.465,36.316,110.229
-0.042,0.551,1.700,17.761,44.067,110.962
-0.024,0.603,1.680,21.423,50.842,109.131
-0.017,0.636,1.659,23.621,56.763,105.469
-0.005,0.668,1.638,24.475,62.195,100.403
0.017,0.720,1.628,23.743,67.017,93.506
0.028,0.766,1.600,24.719,71.228,85.083
0.027,0.787,1.576,28.564,76.538,76.050
0.029,0.818,1.546,33.203,82.092,66.223
0.027,0.838,1.505,37.231,86.914,57.312
0.032,0.835,1.447,39.917,91.919,49.927
0.048,0.825,1.377,41.138,97.107,42.786
0.061,0.830,1.301,40.833,102.478,35.889
0.070,0.818,1.223,39.063,108.276,29.968
0.089,0.809,1.155,35.950,114.258,24.597
0.111,0.812,1.107,31.677,119.446,19.348
0.132,0.816,1.061,28.259,123.169,14.404
0.159,0.805,1.002,26.855,124.268,9.766
0.193,0.773,0.940,26.917,123.596,4.944
0.222,0.746,0.873,25.757,120.850,-1.282
0.248,0.734,0.811,22.644,116.150,-8.179
0.275,0.713,0.763,19.531,110.046,-15.991
0.288,0.673,0.719,16.846,103.271,-24.353
0.290,0.661,0.686,14.954,94.604,-33.447

0.279,0.635,0.644,13.733,85.510,-42.053
0.268,0.595,0.601,12.268,76.599,-49.316
0.252,0.572,0.553,10.315,68.359,-55.786
0.240,0.557,0.523,8.057,61.890,-60.364
0.221,0.521,0.480,5.554,57.007,-62.805
0.149,0.811,1.639,-17.944,74.036,96.008
0.178,0.880,1.629,-16.418,76.660,89.661
0.185,0.958,1.590,-12.939,79.163,80.994
0.202,0.995,1.531,-7.629,82.275,72.449
0.222,1.000,1.472,-2.197,86.426,63.232
0.227,0.987,1.396,2.686,91.187,52.734
0.222,1.000,1.321,6.958,94.910,41.748
0.217,0.988,1.241,9.888,97.778,32.410
0.216,0.976,1.159,11.230,100.647,24.170
0.222,0.904,1.066,11.902,103.760,15.930
0.232,0.878,1.038,10.986,106.079,6.897
0.232,0.911,0.991,7.629,105.591,-2.136
0.226,0.889,0.951,5.310,101.929,-8.484
0.212,0.895,0.920,5.005,96.191,-15.076
0.188,0.881,0.879,7.324,89.417,-20.935
0.168,0.844,0.817,11.536,82.581,-26.062
0.153,0.801,0.742,15.076,76.782,-31.067
0.146,0.787,0.671,16.602,73.547,-36.133
0.142,0.755,0.594,16.296,71.411,-41.016
0.153,0.727,0.564,14.954,70.923,-45.776
0.154,0.680,0.544,12.756,69.214,-51.392
0.149,0.659,0.511,10.803,65.369,-57.861
0.144,0.627,0.477,8.728,60.242,-63.843
0.146,0.597,0.427,6.714,54.749,-69.458
0.145,0.574,0.400,5.188,49.744,-74.341
0.147,0.545,0.393,4.761,44.800,-78.674
0.147,0.504,0.362,5.066,39.063,-82.214
0.141,0.455,0.291,5.127,33.325,-85.327
0.145,0.386,0.265,3.906,28.870,-87.036
0.137,0.371,0.249,0.427,24.719,-88.440
0.121,0.374,0.243,-5.066,19.592,-88.379
0.119,0.363,0.265,-9.155,14.282,-85.876
0.128,0.358,0.290,-10.010,8.606,-82.886
0.128,0.328,0.303,-7.996,2.197,-80.200
0.129,0.280,0.294,-4.272,-4.089,-78.674
0.132,0.217,0.262,-1.709,-10.376,-78.796
0.144,0.157,0.230,-1.770,-16.235,-81.116
0.144,0.105,0.224,-5.676,-21.729,-84.595
0.145,0.085,0.237,-11.597,-27.527,-88.318
0.148,0.082,0.262,-17.212,-33.081,-91.431
0.140,0.063,0.288,-20.874,-38.086,-92.529
0.118,0.036,0.303,-23.071,-42.786,-92.285
0.099,0.008,0.320,-23.560,-46.692,-91.431
0.084,-0.021,0.339,-23.499,-49.866,-90.027
0.071,-0.059,0.364,-22.949,-52.979,-88.013
0.061,-0.100,0.394,-22.278,-56.824,-85.632
0.048,-0.147,0.418,-22.095,-61.951,-83.496
0.027,-0.200,0.427,-22.461,-68.481,-81.848
-0.004,-0.234,0.440,-25.696,-74.890,-79.834
-0.036,-0.260,0.464,-32.471,-80.627,-76.599
-0.045,-0.284,0.521,-40.161,-85.083,-72.510
-0.074,-0.260,0.615,-46.021,-88.196,-68.054
-0.102,-0.301,0.752,-47.913,-91.370,-62.561
-0.136,-0.253,0.782,-44.495,-95.337,-58.167
-0.191,-0.254,0.811,-39.307,-97.839,-51.331
-0.225,-0.265,0.855,-35.095,-97.229,-41.016
-0.211,-0.295,0.928,-31.250,-94.788,-30.151
-0.186,-0.343,0.998,-26.794,-92.407,-19.958
-0.175,-0.367,1.026,-23.193,-90.942,-11.719
-0.163,-0.399,1.034,-19.897,-89.294,-5.432
-0.146,-0.460,1.062,-17.944,-86.304,0.183
-0.156,-0.441,1.119,-18.799,-83.496,4.883
-0.169,-0.428,1.182,-21.667,-82.214,10.376
-0.157,-0.423,1.260,-22.156,-82.458,16.724
-0.144,-0.419,1.319,-19.165,-83.374,22.400
-0.141,-0.417,1.349,-15.259,-83.313,28.442
-0.129,-0.411,1.392,-11.292,-80.811,35.339
-0.115,-0.410,1.397,-8.789,-75.806,42.480
-0.122,-0.405,1.413,-7.202,-68.481,49.438
-0.091,-0.372,1.517,-6.348,-59.326,56.702
-0.067,-0.385,1.589,-5.432,-54.321,64.148
-0.036,-0.348,1.646,-1.892,-53.894,69.153
-0.032,-0.352,1.607,3.296,-56.091,73.425
-0.057,-0.379,1.528,8.118,-56.030,77.393
-0.089,-0.378,1.464,6.653,-51.208,80.994
-0.115,-0.348,1.446,-1.526,-41.992,86.121
-0.113,-0.266,1.499,-14.709,-32.227,92.957
-0.098,-0.138,1.577,-28.259,-24.841,101.196
-0.081,0.003,1.650,-37.476,-20.386,109.497
-0.059,0.144,1.723,-42.419,-17.883,116.760
-0.035,0.271,1.771,-45.410,-16.968,121.460
-0.011,0.395,1.808,-47.913,-15.564,123.047
0.001,0.520,1.825,-50.049,-12.329,121.216
0.008,0.645,1.826,-50.110,-5.310,116.028
0.020,0.758,1.831,-47.119,6.470,108.887
0.020,0.867,1.841,-42.236,20.874,101.318
0.030,0.947,1.860,-36.560,34.973,94.727
0.046,0.993,1.856,-29.114,46.875,88.806
0.057,1.025,1.832,-21.484,55.847,82.764
0.061,1.040,1.791,-13.733,62.988,76.538
0.067,1.042,1.738,-5.188,70.190,70.190
0.070,0.996,1.673,3.113,76.904,63.721
0.076,0.978,1.615,10.559,83.374,56.824
0.078,0.972,1.540,16.846,88.440,49.927
0.084,0.930,1.465,22.766,92.407,44.006
0.090,0.877,1.395,28.137,96.130,38.025
0.086,0.836,1.325,32.227,98.755,31.799
0.071,0.801,1.231,34.058,100.220,25.818
0.068,0.776,1.148,33.508,101.501,20.142
0.078,0.698,1.067,31.311,103.760,15.015
0.089,0.677,1.001,26.306,105.713,7.324
0.086,0.681,0.944,19.287,107.544,-0.916
0.100,0.670,0.885,13.672,109.314,-7.690
0.128,0.667,0.843,9.583,111.633,-14.282
0.148,0.672,0.804,7.019,113.708,-20.386
0.178,0.684,0.752,4.822,113.953,-25.757
0.209,0.703,0.718,4.089,112.183,-30.457
0.257,0.719,0.695,4.333,108.276,-35.278
0.296,0.712,0.661,6.042,101.318,-40.649
0.314,0.689,0.623,9.949,91.614,-47.363
0.318,0.655,0.557,14.221,80.994,-54.749
0.317,0.626,0.489,16.296,71.472,-62.195
0.299,0.583,0.452,15.808,63.904,-68.726
0.270,0.566,0.398,13.489,57.129,-74.036
0.249,0.559,0.370,10.559,51.575,-77.454
0.227,0.521,0.364,7.690,47.974,-78.735

0.211,0.494,0.377,5.798,44.922,-79.163
0.191,0.504,0.365,4.944,40.222,-78.735
0.171,0.480,0.332,5.127,34.363,-76.355
0.010,0.650,1.878,4.456,34.973,120.605
0.027,0.671,1.850,7.446,43.030,117.188
0.042,0.712,1.791,9.583,51.331,110.535
0.049,0.742,1.736,11.108,59.448,102.295
0.058,0.765,1.673,11.108,68.237,93.262
0.074,0.776,1.615,10.620,77.515,83.496
0.080,0.781,1.558,9.338,86.731,73.425
0.084,0.792,1.499,8.240,95.398,63.232
0.096,0.817,1.437,6.592,103.027,53.162
0.115,0.828,1.359,5.127,109.436,44.434
0.123,0.838,1.282,4.456,114.319,37.109
0.132,0.846,1.208,3.601,118.042,30.762
0.148,0.859,1.134,3.052,120.728,25.452
0.171,0.835,1.059,4.578,122.009,20.874
0.198,0.793,0.989,8.057,122.314,15.747
0.228,0.762,0.903,10.315,121.277,8.972
0.250,0.734,0.809,10.681,119.324,1.160
0.278,0.701,0.720,9.460,117.188,-6.775
0.306,0.671,0.656,6.836,114.929,-15.625
0.323,0.645,0.615,4.211,111.572,-25.452
0.324,0.616,0.578,2.441,106.506,-35.950
0.319,0.607,0.537,1.282,99.487,-46.204
0.305,0.597,0.498,0.061,91.125,-54.260
0.292,0.572,0.466,-1.892,82.581,-59.448
0.279,0.538,0.444,-3.418,73.669,-63.354
0.267,0.521,0.423,-4.150,64.575,-66.467
0.244,0.497,0.406,-4.395,55.420,-68.481
0.218,0.468,0.386,-5.066,47.119,-69.397
0.198,0.452,0.358,-6.104,39.429,-69.824
0.178,0.437,0.338,-7.080,32.837,-69.580
0.166,0.411,0.330,-8.240,27.161,-68.726
0.159,0.384,0.318,-9.644,22.644,-68.542
0.156,0.368,0.300,-11.597,19.592,-68.848
0.155,0.353,0.284,-13.184,17.578,-68.848
0.160,0.331,0.286,-14.648,15.442,-68.726
0.172,0.299,0.294,-17.456,12.024,-68.909
0.180,0.262,0.303,-21.484,5.432,-70.557
0.175,0.259,0.307,-25.391,-2.319,-73.608
0.163,0.249,0.315,-28.320,-10.193,-76.721
0.151,0.224,0.331,-30.151,-17.700,-79.712
0.138,0.188,0.341,-30.640,-24.841,-82.642
0.114,0.153,0.345,-30.701,-30.823,-85.693
0.076,0.126,0.342,-31.006,-35.583,-88.318
0.039,0.092,0.335,-31.494,-37.842,-89.355
0.008,0.047,0.327,-32.837,-38.025,-88.562
-0.014,0.018,0.326,-35.034,-36.682,-86.121
-0.026,0.010,0.335,-36.438,-34.790,-82.031
-0.026,-0.022,0.361,-35.400,-34.241,-76.843
-0.006,-0.089,0.395,-32.715,-36.499,-71.899
0.009,-0.159,0.413,-30.945,-43.213,-68.542
0.014,-0.221,0.411,-31.006,-52.795,-66.895
0.012,-0.272,0.393,-34.058,-63.477,-66.528
-0.002,-0.296,0.433,-40.466,-73.120,-65.979
-0.031,-0.314,0.465,-48.767,-80.872,-64.575
-0.062,-0.333,0.499,-54.565,-85.876,-62.439
-0.116,-0.289,0.564,-58.716,-86.670,-58.655
-0.162,-0.251,0.642,-62.256,-85.083,-50.720
-0.171,-0.222,0.723,-62.561,-82.947,-39.185
-0.170,-0.204,0.816,-58.472,-81.604,-26.489
-0.155,-0.208,0.888,-51.941,-81.970,-13.550
-0.107,-0.230,0.932,-44.800,-84.167,-2.502
-0.053,-0.256,0.970,-38.574,-86.487,6.653
-0.020,-0.283,1.011,-33.325,-87.891,13.489
-0.012,-0.301,1.041,-29.663,-88.196,17.639
-0.023,-0.303,1.076,-26.917,-87.891,19.897
-0.040,-0.295,1.105,-24.780,-86.914,21.851
-0.043,-0.287,1.149,-22.705,-85.205,24.780
-0.062,-0.303,1.166,-20.874,-82.947,28.992
-0.070,-0.247,1.265,-20.081,-79.895,34.607
-0.072,-0.231,1.341,-19.165,-79.163,44.189
-0.061,-0.242,1.404,-15.442,-79.346,55.603
-0.045,-0.224,1.438,-9.338,-79.346,65.247
-0.039,-0.217,1.480,-3.113,-77.576,72.998
-0.032,-0.220,1.500,2.441,-74.951,79.041
-0.020,-0.249,1.502,7.202,-71.472,81.848
-0.008,-0.236,1.584,10.925,-67.139,81.909
-0.005,-0.200,1.648,12.512,-63.599,81.665
-0.020,-0.147,1.654,13.733,-63.599,83.801
-0.039,-0.071,1.666,15.137,-62.927,87.891
-0.057,-0.036,1.708,15.747,-59.082,94.116
-0.064,-0.018,1.759,15.503,-52.795,100.891
-0.064,-0.001,1.797,15.991,-45.349,106.201
-0.057,0.020,1.805,17.456,-37.354,109.009
-0.055,0.058,1.802,17.883,-29.175,110.107
-0.067,0.114,1.812,15.869,-20.142,110.840
-0.075,0.177,1.838,12.451,-11.719,111.328
-0.068,0.249,1.849,8.301,-4.150,112.061
-0.062,0.322,1.849,3.540,3.357,112.549
-0.053,0.404,1.851,-0.488,12.207,111.877
-0.040,0.482,1.849,-3.418,21.667,109.680
-0.039,0.550,1.826,-3.540,32.288,106.628
-0.030,0.610,1.801,-3.052,42.908,102.966
-0.016,0.657,1.769,-3.479,53.345,99.243
0.000,0.682,1.727,-3.479,63.049,94.299
0.003,0.708,1.677,-1.831,72.205,87.769
0.015,0.732,1.652,-1.038,80.383,80.444
0.028,0.753,1.614,-1.160,87.219,73.425
0.038,0.788,1.565,0.610,92.957,66.223
0.041,0.816,1.513,4.822,98.572,59.265
0.043,0.825,1.464,11.047,103.455,53.223
0.052,0.807,1.401,17.761,106.506,48.462
0.060,0.789,1.313,22.522,108.276,43.884
0.063,0.729,1.199,24.780,109.497,39.124
0.071,0.711,1.109,24.048,111.511,33.020
0.082,0.658,0.999,18.860,115.112,26.367
0.123,0.636,0.973,10.925,119.507,18.860
0.165,0.652,0.964,3.967,120.667,10.010
0.178,0.690,0.898,0.366,119.141,0.671
0.187,0.706,0.829,-0.671,116.882,-5.615
