aX,aY,aZ,gX,gY,gZ
-1.143,1.574,1.563,-116.211,-83.313,407.043
-0.216,2.163,1.849,-99.182,-46.631,396.790
-0.071,1.983,1.516,-113.831,-16.296,351.624
-0.642,0.744,0.821,-127.197,17.395,271.667
-0.709,0.768,0.643,-52.673,60.791,124.878
-0.465,0.880,0.774,77.271,94.177,-39.246
-0.104,0.456,0.686,152.222,110.168,-165.100
0.129,-0.268,0.547,177.246,119.934,-245.667
0.195,-0.827,0.657,181.458,129.639,-295.410
0.152,-1.208,0.804,159.485,128.723,-322.815
0.070,-1.476,0.901,124.695,114.380,-330.505
-0.042,-1.477,0.899,89.722,91.309,-313.416
-0.025,-1.359,0.769,55.115,67.993,-264.771
-0.240,-0.859,0.880,12.085,48.889,-183.960
-0.079,-0.708,0.990,-32.959,24.231,-70.740
-0.271,-0.249,1.096,-57.373,-1.831,43.152
-0.361,0.218,1.016,-75.562,-28.381,153.015
-0.460,0.824,1.069,-115.662,-54.871,242.249
-0.436,1.371,1.272,-155.273,-77.209,294.189
-0.368,1.537,1.324,-147.705,-93.262,296.387
-0.331,1.207,1.125,-83.923,-97.412,238.586
-0.220,0.528,0.887,33.630,-82.031,124.573
-0.131,0.066,0.868,143.616,-43.884,-10.742
-0.204,-0.603,0.908,190.918,-1.953,-121.216
-0.263,-1.219,0.935,184.570,31.738,-196.533
-0.296,-1.510,0.940,144.348,53.955,-241.638
-0.334,-1.421,0.887,78.796,63.782,-247.742
-0.356,-1.040,0.831,2.380,64.026,-205.139
-0.383,-0.475,0.883,-65.063,59.265,-117.493
-0.320,0.097,1.067,-107.056,46.997,-5.798
-0.320,0.573,1.125,-115.906,24.963,103.516
-0.286,0.964,1.134,-104.004,-0.366,189.636
-0.196,1.234,1.172,-80.933,-23.376,239.075
-0.146,1.193,1.130,-45.532,-40.283,248.901
-0.201,0.962,0.974,-8.118,-47.607,218.994
-0.239,0.630,0.796,30.701,-40.894,151.794
-0.155,0.323,0.828,66.833,-19.775,61.829
-0.094,0.009,0.831,84.045,4.272,-28.992
-0.081,-0.349,0.863,83.862,26.733,-104.431
-0.056,-0.735,0.868,79.224,45.654,-160.400
0.041,-1.108,0.901,68.420,60.608,-197.266
0.073,-1.255,0.912,38.940,67.871,-210.876
0.003,-1.133,0.916,-11.719,64.270,-190.247
-0.160,-0.780,0.968,-70.618,50.293,-130.432
-0.232,-0.257,1.055,-118.652,28.137,-42.969
-0.322,0.261,1.206,-141.418,-0.732,46.814
-0.378,0.695,1.155,-131.836,-28.442,124.756
-0.308,1.075,1.291,-113.770,-51.941,179.138
-0.225,1.201,1.324,-72.754,-69.519,200.256
-0.269,0.977,1.122,-10.986,-76.050,186.340
-0.357,0.591,0.826,53.162,-66.101,138.672
-0.352,0.237,0.807,102.173,-38.147,66.772
-0.288,-0.237,0.819,122.253,-5.066,-12.024
-0.208,-0.658,0.861,116.516,26.794,-83.130
-0.136,-1.004,0.911,99.792,53.833,-140.076
-0.062,-1.157,0.956,74.158,71.472,-178.101
-0.080,-1.111,0.911,33.813,77.576,-187.378
-0.150,-0.871,0.899,-17.151,73.486,-160.339
-0.220,-0.500,1.000,-65.491,60.974,-97.717
-0.224,-0.071,1.143,-96.802,39.124,-14.893
-0.287,0.183,1.177,-95.703,11.230,63.110
-0.263,0.320,1.061,-69.580,-13.611,125.610
-0.166,0.469,1.138,-48.523,-33.203,162.476
-0.081,0.444,1.153,-18.311,-46.082,171.753
-0.078,0.272,1.166,16.479,-50.049,155.273
-0.130,0.059,1.113,49.866,-47.302,116.089
-0.186,-0.096,1.067,73.242,-37.537,63.049
-0.250,-0.166,1.069,81.299,-20.691,8.850
-0.325,-0.156,1.046,74.951,-0.671,-34.851
-0.377,-0.124,1.031,61.523,19.226,-61.829
-0.401,-0.099,1.002,48.096,36.316,-71.960
-0.396,-0.045,0.970,39.124,50.171,-67.871
-0.351,0.009,0.946,32.288,60.791,-52.795
-0.301,0.066,0.902,26.917,68.054,-29.480
-0.219,0.083,0.872,20.752,70.068,-3.418
-0.095,0.059,0.824,11.292,65.674,19.836
0.014,0.083,0.803,-1.343,57.007,34.729
0.101,0.174,0.776,-10.498,46.570,39.307

-0.312,1.307,1.064,-26.917,-33.508,123.474
-0.293,1.238,1.122,18.005,-31.006,111.572
-0.286,1.124,1.109,60.486,-24.048,84.778
-0.297,0.908,0.964,96.741,-9.399,42.297
-0.365,0.497,0.805,129.150,14.282,-13.000
-0.399,0.069,0.736,160.461,41.077,-80.994
-0.379,-0.458,0.856,190.125,62.622,-156.616
-0.333,-1.044,1.047,213.013,72.021,-239.258
-0.311,-1.652,1.092,221.619,66.406,-326.904
-0.323,-2.001,1.025,216.553,53.223,-416.321
-0.451,-1.959,0.936,201.050,45.532,-490.051
-0.813,-1.694,0.788,177.856,49.561,-522.461
-0.794,-1.795,0.459,152.161,64.331,-496.338
-0.788,-1.135,0.516,110.901,87.280,-419.739
-0.916,-0.625,1.147,72.998,106.628,-306.763
-0.880,-1.120,1.072,68.359,102.173,-156.921
-0.714,-1.338,0.827,57.251,96.008,-11.841
-0.485,-0.937,0.926,22.095,90.027,116.272
-0.473,-0.526,1.068,-27.893,73.669,236.023
-0.541,-0.259,0.850,-79.041,50.415,341.553
-0.548,0.259,0.576,-153.809,28.748,420.959
-0.403,1.075,0.490,-242.615,14.709,473.389
-0.138,1.771,0.645,-305.481,10.803,499.573
-0.092,2.357,0.849,-307.434,6.897,490.356
-0.132,2.722,0.803,-233.398,-4.272,439.575
-0.038,2.719,0.874,-104.126,-20.447,355.591
0.249,2.434,1.077,54.382,-40.771,247.314
0.289,1.873,0.945,200.317,-62.500,128.235
0.156,1.109,0.657,294.556,-66.711,13.489
0.042,0.423,0.560,318.665,-47.302,-89.355
-0.042,-0.024,0.777,284.912,-17.639,-177.246
-0.068,-0.470,0.874,233.582,3.784,-246.033
-0.097,-0.882,0.754,180.969,15.320,-296.143
-0.155,-1.188,0.577,121.948,26.917,-326.111
-0.230,-1.316,0.618,54.016,39.917,-331.055
-0.360,-1.344,0.778,-4.272,46.082,-307.373
-0.490,-1.278,0.982,-42.175,37.903,-252.808
-0.611,-1.176,1.094,-57.922,15.381,-167.847
-0.658,-1.076,1.112,-63.171,-11.841,-62.500
-0.664,-0.926,1.058,-67.749,-33.142,44.861
-0.573,-0.643,1.033,-78.430,-42.725,139.465
-0.545,-0.219,1.058,-95.459,-41.626,214.478
-0.643,0.370,1.139,-118.530,-37.659,269.287
-0.630,0.951,1.275,-147.339,-36.072,303.833
-0.410,1.222,1.401,-160.767,-31.616,306.702
-0.305,1.214,1.188,-133.606,-18.188,260.925
-0.157,1.135,1.050,-65.186,10.620,164.551
0.007,0.982,0.977,9.338,48.279,46.753
-0.020,0.743,0.979,69.275,78.491,-54.688
-0.076,0.492,0.977,112.793,93.018,-128.357
-0.096,0.179,0.982,135.986,94.604,-174.561
-0.067,-0.156,0.921,146.362,90.515,-201.599
0.000,-0.521,0.823,147.583,84.839,-213.562
0.052,-0.879,0.737,132.019,77.271,-210.449
0.089,-1.165,0.689,94.971,64.636,-190.796
0.088,-1.187,0.802,41.809,44.495,-152.588
-0.019,-1.039,0.937,-4.639,15.686,-94.971
-0.175,-0.785,1.038,-34.485,-17.822,-23.193
-0.309,-0.448,1.040,-48.523,-47.974,50.598
-0.450,-0.087,1.017,-57.556,-65.308,118.896
-0.569,0.236,1.056,-69.519,-67.200,172.974
-0.582,0.463,1.122,-82.458,-58.228,203.247
-0.446,0.520,1.161,-88.379,-42.297,202.148
-0.289,0.504,1.150,-76.782,-19.104,166.626
-0.185,0.514,1.145,-44.495,7.568,104.187
-0.067,0.512,1.167,-3.418,30.884,33.203
-0.047,0.419,1.140,32.654,43.518,-25.635
-0.050,0.329,1.133,63.721,46.204,-66.284
-0.057,0.168,1.109,90.454,42.419,-89.233
-0.046,-0.085,1.074,110.474,35.339,-98.450
-0.035,-0.410,0.967,120.239,28.992,-99.915
-0.017,-0.683,0.873,110.718,25.269,-95.703
-0.013,-0.881,0.812,80.200,22.949,-83.984
-0.026,-0.926,0.775,34.668,19.592,-63.293
-0.026,-0.740,0.819,-15.503,13.794,-31.921
-0.115,-0.390,0.908,-55.176,4.761,9.766
-0.225,-0.073,0.977,-78.308,-8.057,58.044
-0.238,0.191,0.990,-90.820,-21.973,99.792
-0.162,0.409,1.023,-92.041,-29.785,125.366
-0.095,0.551,1.054,-84.839,-30.029,131.287
-0.069,0.587,1.050,-67.200,-25.391,115.417
-0.020,0.590,1.037,-39.001,-19.226,77.148
0.024,0.550,1.017,-3.967,-12.695,24.963
0.022,0.430,1.003,30.762,-7.996,-26.917
0.003,0.266,1.028,60.303,-6.348,-70.313
-0.023,0.012,1.058,86.975,-8.606,-102.173
-0.037,-0.396,1.064,113.403,-13.306,-123.291
-0.054,-0.776,0.978,121.826,-16.479,-135.864
-0.145,-1.028,0.875,100.708,-16.235,-136.658
-0.285,-1.060,0.821,58.655,-13.123,-122.009
-0.400,-0.873,0.849,11.719,-9.705,-90.698
-0.423,-0.592,0.912,-26.611,-7.874,-42.358
-0.409,-0.327,0.994,-51.392,-7.568,16.235
-0.407,-0.075,1.025,-65.125,-8.850,75.806
-0.401,0.170,1.060,-73.975,-11.536,125.488
-0.362,0.434,1.117,-85.083,-17.578,159.546
-0.208,0.635,1.180,-94.299,-24.780,173.889
-0.075,0.663,1.209,-85.144,-25.818,160.034
-0.048,0.656,1.137,-42.969,-17.395,113.037
-0.027,0.535,1.017,11.658,-3.540,46.387
-0.031,0.298,0.974,59.326,12.024,-20.081
-0.064,0.020,1.000,91.736,26.306,-73.486
-0.094,-0.266,0.921,104.675,35.645,-108.643
-0.111,-0.477,0.846,91.858,41.626,-124.939
-0.107,-0.557,0.821,60.181,45.532,-122.253
-0.112,-0.514,0.869,20.935,44.250,-101.624
-0.135,-0.380,0.926,-9.644,35.339,-67.078
-0.132,-0.237,0.976,-26.794,19.226,-24.902
-0.080,-0.159,0.990,-29.724,0.671,15.503
-0.047,-0.134,0.968,-23.010,-15.137,47.119
-0.056,-0.150,0.975,-12.512,-26.306,66.406
-0.069,-0.178,1.050,-4.028,-33.997,73.059
-0.087,-0.186,1.068,2.136,-40.833,68.237
-0.119,-0.151,1.079,5.310,-45.166,55.664
-0.167,-0.119,1.080,6.226,-44.617,39.551
-0.217,-0.074,1.087,5.310,-39.368,23.621
-0.264,-0.028,1.083,5.737,-30.457,9.705
-0.297,0.002,1.078,7.324,-18.860,0.366
-0.302,-0.004,1.068,9.338,-6.714,-3.601

-0.501,-1.354,1.177,109.375,-49.316,-251.404
-0.783,-1.474,1.074,98.999,-48.523,-257.996
-1.011,-1.545,0.965,74.585,-34.790,-238.159
-1.128,-1.550,0.943,37.231,-10.437,-184.509
-1.160,-1.398,0.981,-3.113,17.822,-99.609
-1.028,-1.118,1.052,-37.659,44.006,3.906
-0.905,-0.783,1.048,-67.444,61.768,112.488
-0.812,-0.465,1.029,-93.079,70.496,212.219
-0.722,-0.145,1.007,-109.192,72.937,290.894
-0.726,0.215,0.986,-119.507,70.068,344.055
-0.722,0.664,0.942,-129.639,63.354,371.521
-0.554,1.129,0.836,-145.081,56.641,374.207
-0.390,1.597,0.718,-159.912,57.007,351.135
-0.213,2.191,0.597,-162.415,62.134,303.101
-0.081,2.797,0.633,-148.926,62.439,242.676
0.052,3.015,0.757,-104.370,52.185,173.584
0.160,2.861,0.765,-13.611,32.471,88.623
0.186,2.316,0.612,102.661,13.184,-10.803
0.090,1.632,0.484,202.942,7.080,-110.535
-0.065,0.923,0.429,262.146,12.085,-196.594
-0.183,0.156,0.454,277.588,16.785,-263.428
-0.208,-0.652,0.466,266.357,18.372,-312.561
-0.148,-1.372,0.536,234.375,16.541,-346.558
-0.159,-1.897,0.572,181.274,10.925,-359.009
-0.331,-2.206,0.651,110.718,1.160,-340.576
-0.510,-2.314,0.756,31.982,-17.212,-295.532
-0.620,-2.049,0.680,-41.016,-39.124,-227.051
-0.919,-1.628,0.885,-92.651,-43.945,-115.723
-0.973,-1.334,1.016,-125.366,-49.500,12.695
-0.923,-0.999,1.093,-136.169,-51.941,135.315
-0.841,-0.627,1.202,-136.902,-49.561,232.971
-0.840,-0.222,1.227,-138.184,-41.443,299.072
-0.907,0.253,1.183,-144.958,-26.184,334.412
-0.926,0.764,1.152,-157.288,-4.333,340.271
-0.842,1.250,1.119,-165.833,21.912,314.270
-0.509,1.678,0.986,-170.166,48.645,250.732
-0.060,2.096,0.907,-161.682,75.684,157.776
0.157,2.266,0.928,-109.802,98.206,54.871
0.251,2.173,0.998,-12.024,101.624,-44.434
0.236,1.677,0.784,101.807,85.815,-131.653
0.208,1.008,0.565,192.688,65.552,-204.041
0.181,0.295,0.574,247.925,46.387,-256.958
0.118,-0.493,0.702,277.283,24.048,-294.373
0.063,-1.232,0.741,286.011,1.709,-321.533
-0.159,-1.823,0.561,266.907,-13.245,-340.759
-0.549,-2.222,0.442,204.956,-15.625,-336.243
-0.582,-2.273,0.748,90.027,-18.188,-296.448
-0.665,-1.837,0.811,-11.780,-24.597,-212.402
-0.808,-1.197,0.998,-75.134,-23.499,-74.646
-0.862,-0.692,1.077,-118.591,-25.879,83.557
-0.850,-0.240,1.160,-160.583,-29.236,222.839
-0.863,0.289,1.223,-195.129,-32.043,312.134
-0.760,0.776,1.248,-219.788,-30.518,348.267
-0.481,1.038,1.176,-228.882,-20.447,327.759
-0.329,1.335,1.136,-198.547,1.221,253.906
-0.046,1.495,1.185,-119.690,23.865,150.574
0.144,1.306,1.122,-17.761,35.156,43.335
0.112,0.860,0.981,79.651,39.001,-53.345
-0.033,0.280,0.866,151.489,39.795,-122.498
-0.092,-0.339,0.857,180.237,38.391,-161.255
-0.131,-0.853,0.849,165.466,34.973,-178.650
-0.185,-1.127,0.744,117.493,34.973,-173.157
-0.096,-1.085,0.693,35.828,33.508,-147.278
-0.044,-0.740,0.692,-41.260,32.776,-97.900
-0.073,-0.212,0.863,-87.341,32.715,-26.794
-0.202,0.224,0.950,-98.755,23.682,51.331
-0.283,0.496,1.046,-97.900,6.042,121.216
-0.253,0.705,1.032,-94.299,-14.893,164.795
-0.161,0.765,1.011,-78.186,-29.663,174.744
-0.093,0.705,0.995,-46.570,-35.645,150.452
-0.009,0.606,0.987,-7.019,-35.950,98.938
0.044,0.494,1.063,31.006,-33.508,32.471
0.003,0.360,1.094,64.026,-31.799,-31.433
-0.089,0.160,1.051,93.872,-31.067,-81.299
-0.178,-0.121,0.990,118.896,-25.757,-114.441
-0.219,-0.544,0.951,130.493,-12.268,-131.470
-0.278,-0.980,0.943,128.662,5.737,-136.536
-0.344,-1.218,0.996,103.821,22.095,-128.235
-0.464,-1.284,1.054,63.293,28.259,-102.112
-0.378,-1.187,1.103,16.479,20.081,-66.345
-0.323,-0.981,1.059,-9.705,11.169,-20.081
-0.384,-0.715,1.079,-20.386,7.629,38.147
-0.404,-0.459,1.070,-33.386,0.732,96.252
-0.422,-0.201,1.024,-55.420,-6.958,144.104
-0.340,0.131,1.000,-85.938,-14.832,171.082
-0.213,0.565,1.025,-115.112,-18.250,174.683
-0.122,0.997,0.994,-129.150,-14.648,157.837
-0.133,1.376,0.977,-109.070,-5.798,128.296
-0.107,1.567,0.964,-58.105,2.808,91.309
-0.124,1.425,0.865,4.639,7.629,48.828
-0.134,1.055,0.766,58.105,10.620,4.883
-0.093,0.702,0.812,95.581,13.062,-38.025
-0.048,0.411,0.861,118.103,10.864,-74.646
-0.041,0.083,0.875,127.319,4.333,-101.929
-0.016,-0.254,0.876,125.366,-2.014,-121.582
-0.022,-0.566,0.873,118.835,-3.784,-134.277
-0.109,-0.885,0.892,106.567,-3.052,-137.085
-0.227,-1.188,0.887,90.454,-3.052,-129.761
-0.259,-1.375,0.889,60.608,-7.080,-115.845
-0.304,-1.319,0.859,14.526,-14.648,-94.604
-0.423,-1.040,0.933,-32.532,-20.813,-57.434
-0.571,-0.652,0.981,-67.078,-27.039,-6.104
-0.645,-0.271,1.028,-94.360,-33.203,51.941
-0.621,0.026,1.030,-114.563,-35.522,103.699
-0.504,0.243,1.014,-123.474,-29.907,136.475
-0.366,0.411,0.985,-117.615,-14.832,145.813
-0.237,0.515,1.002,-100.220,4.150,133.728
-0.121,0.502,1.030,-73.486,19.470,103.577
-0.020,0.415,1.091,-38.574,26.855,60.608
0.027,0.370,1.103,-1.404,25.574,14.587
-0.006,0.324,1.085,27.649,16.846,-21.057
-0.065,0.245,1.034,48.584,6.165,-41.199
-0.106,0.161,1.007,59.021,-1.526,-48.157
-0.129,0.091,1.001,61.218,-5.188,-46.997
-0.144,0.021,1.004,59.814,-6.775,-41.260
-0.150,-0.052,1.025,57.739,-8.240,-32.898
-0.165,-0.143,1.056,54.749,-10.803,-24.353
-0.185,-0.232,1.075,47.729,-14.465,-17.639
-0.207,-0.293,1.106,36.194,-17.700,-13.794

0.013,-1.853,1.355,196.838,-34.363,-279.236
-0.263,-2.086,1.307,201.965,-71.106,-313.049
-0.716,-2.044,1.041,184.326,-97.351,-315.979
-1.221,-1.793,0.760,141.602,-97.900,-271.118
-1.505,-1.442,0.615,74.158,-69.519,-172.180
-1.469,-1.088,0.670,-7.568,-22.644,-31.738
-1.243,-0.797,0.776,-81.665,24.231,121.277
-0.985,-0.510,0.875,-140.076,58.228,255.127
-0.883,-0.065,0.870,-184.143,74.341,350.952
-0.817,0.475,0.865,-221.558,75.928,408.813
-0.549,1.021,0.816,-252.686,69.397,431.702
-0.478,1.546,0.732,-267.517,63.843,419.556
-0.401,1.950,0.647,-257.202,61.829,374.023
-0.181,2.380,0.677,-213.440,54.688,300.049
0.059,2.660,0.693,-133.850,38.818,214.722
0.196,2.634,0.633,-32.837,19.043,131.042
0.143,2.264,0.474,67.078,6.470,50.964
0.058,1.829,0.423,139.893,7.019,-26.001
0.027,1.361,0.481,179.565,11.902,-99.426
0.035,0.794,0.528,195.984,11.902,-164.917
0.119,0.182,0.583,205.017,7.019,-223.145
0.149,-0.410,0.629,211.365,-0.305,-273.010
0.100,-1.013,0.671,210.022,-8.179,-310.791
0.053,-1.638,0.739,190.613,-17.090,-331.116
-0.043,-2.133,0.787,145.447,-26.733,-329.956
-0.322,-2.438,0.841,77.332,-40.344,-299.438
-0.416,-2.504,1.051,-15.259,-66.833,-241.150
-0.580,-2.177,0.968,-85.327,-97.107,-163.269
-1.011,-1.561,0.964,-107.178,-103.821,-54.321
-1.225,-0.953,1.064,-130.371,-98.816,70.557
-1.257,-0.461,1.104,-152.649,-84.167,189.514
-1.265,0.047,1.115,-167.236,-58.777,280.273
-1.151,0.569,1.149,-179.749,-28.748,336.731
-0.905,1.109,1.219,-194.641,-1.038,358.093
-0.643,1.443,1.222,-205.627,22.034,340.698
-0.417,1.548,1.008,-191.467,42.480,277.771
-0.045,1.789,0.915,-136.475,63.293,176.819
0.139,1.870,0.882,-53.162,78.857,65.247
0.096,1.656,0.892,34.241,83.618,-32.227
0.033,1.306,0.856,115.173,75.500,-112.915
0.005,0.860,0.776,171.692,59.998,-172.119
-0.010,0.245,0.729,204.224,46.509,-210.205
0.016,-0.475,0.667,218.994,39.429,-234.192
0.028,-1.088,0.720,205.017,37.537,-247.498
-0.076,-1.519,0.824,161.804,33.203,-242.432
-0.240,-1.624,0.839,101.013,20.813,-211.365
-0.427,-1.518,0.845,35.828,1.892,-152.161
-0.380,-1.243,0.825,-21.667,-20.691,-76.660
-0.487,-0.876,0.798,-48.584,-30.640,14.404
-0.624,-0.504,0.914,-74.585,-31.311,107.910
-0.685,-0.144,0.989,-104.187,-36.133,185.608
-0.690,0.292,1.045,-137.817,-42.725,237.671
-0.547,0.734,1.122,-172.180,-45.654,260.071
-0.379,1.023,1.172,-190.735,-40.833,248.108
-0.294,1.174,1.063,-165.771,-26.306,196.472
-0.178,1.183,0.990,-95.276,-3.601,116.516
-0.115,0.968,1.026,-7.324,22.278,29.480
-0.154,0.565,1.056,65.063,44.067,-47.974
-0.217,0.007,1.017,109.436,58.655,-108.032
-0.315,-0.498,1.001,127.930,73.425,-153.564
-0.432,-0.758,0.952,128.479,92.468,-184.875
-0.518,-0.893,0.789,104.614,112.732,-189.636
-0.510,-0.965,0.661,55.725,128.845,-157.898
-0.353,-0.892,0.748,-2.502,135.071,-88.989
-0.092,-0.733,0.990,-53.528,123.901,4.456
0.121,-0.585,1.133,-90.698,90.881,91.736
0.115,-0.428,0.961,-92.224,54.321,160.156
0.073,-0.055,0.995,-103.394,23.865,206.787
0.129,0.374,1.013,-126.160,-6.104,226.257
0.202,0.834,1.060,-142.944,-29.480,222.534
0.213,1.172,0.969,-134.460,-45.288,193.665
0.150,1.432,0.806,-91.187,-51.270,143.188
0.073,1.556,0.749,-23.865,-46.509,79.956
-0.002,1.481,0.760,42.114,-38.879,16.296
-0.054,1.165,0.805,91.370,-35.156,-38.818
-0.051,0.871,0.836,121.582,-35.950,-83.618
-0.035,0.479,0.871,144.043,-38.635,-114.380
-0.033,-0.076,0.941,161.011,-39.185,-134.094
-0.102,-0.633,0.968,170.349,-34.729,-148.621
-0.236,-1.071,1.007,150.085,-28.931,-154.053
-0.424,-1.330,0.986,102.112,-23.682,-143.433
-0.536,-1.255,0.952,41.321,-16.968,-113.037
-0.616,-1.003,0.977,-21.423,-8.057,-58.960
-0.617,-0.659,1.081,-71.716,-1.038,11.230
-0.593,-0.340,1.136,-102.783,1.404,85.266
-0.524,-0.012,1.162,-126.953,-0.305,148.132
-0.445,0.277,1.109,-146.423,-1.221,188.477
-0.312,0.633,1.103,-159.729,1.709,201.965
-0.165,0.853,1.043,-162.964,7.935,188.721
-0.052,0.986,0.894,-138.916,18.677,147.949
0.082,1.094,0.870,-91.064,31.433,90.515
0.188,1.062,0.931,-38.208,37.415,28.259
0.207,0.871,0.997,13.672,33.569,-32.043
0.167,0.716,1.000,63.293,20.630,-87.708
0.099,0.483,0.979,105.957,5.981,-129.456
0.004,0.167,0.928,142.395,-2.563,-156.250
-0.114,-0.112,0.918,159.729,-5.005,-165.588
-0.210,-0.330,0.943,147.400,-6.104,-153.320
-0.273,-0.456,0.949,115.845,-9.277,-121.704
-0.288,-0.505,0.935,78.064,-13.062,-78.247
-0.240,-0.498,0.960,40.710,-14.160,-32.104
-0.224,-0.431,1.028,12.817,-12.695,6.714
-0.194,-0.365,1.103,-3.967,-10.742,34.973
-0.175,-0.295,1.141,-14.709,-9.705,50.537
-0.156,-0.197,1.189,-20.996,-9.399,55.176
-0.172,-0.092,1.223,-22.034,-8.972,52.307
-0.190,-0.015,1.217,-20.630,-7.507,44.373
-0.211,0.049,1.183,-13.367,-3.235,32.776
-0.229,0.107,1.151,-4.456,2.991,21.118
-0.225,0.123,1.104,2.258,9.155,12.451
-0.194,0.123,1.080,7.080,15.198,6.226
-0.171,0.108,1.049,12.390,19.836,2.197
-0.144,0.075,1.023,18.127,22.583,0.061
-0.117,0.047,0.997,22.888,23.621,-1.404
-0.088,0.009,0.969,26.855,23.804,-2.380
-0.067,-0.003,0.966,28.564,23.132,-2.991
-0.048,-0.019,0.957,28.137,20.874,-2.930
-0.029,-0.034,0.950,25.696,16.602,-2.563
-0.016,-0.045,0.951,22.949,11.475,-2.319

-0.700,-1.699,0.922,240.356,-78.125,-337.891
-1.018,-1.718,0.747,224.121,-65.674,-323.608
-1.266,-1.682,0.669,187.683,-37.903,-266.846
-1.340,-1.600,0.692,136.780,-6.653,-166.077
-1.198,-1.605,0.713,80.383,18.982,-35.217
-0.885,-1.632,0.737,20.996,36.865,96.497
-0.649,-1.524,0.780,-39.673,45.959,205.017
-0.521,-1.253,0.820,-100.220,46.021,283.142
-0.562,-0.841,0.866,-157.043,37.720,337.219
-0.724,-0.313,0.906,-213.745,22.461,374.207
-0.899,0.348,0.850,-273.132,5.493,394.348
-0.903,1.084,0.720,-320.862,-3.479,392.517
-0.849,1.776,0.600,-331.238,3.784,362.000
-0.705,2.309,0.486,-290.344,27.710,304.810
-0.462,2.766,0.430,-218.445,58.167,236.267
-0.259,3.010,0.443,-130.676,84.229,169.983
-0.169,2.856,0.408,-32.593,98.389,109.009
-0.099,2.406,0.398,56.091,99.976,48.035
0.011,1.886,0.420,121.277,90.027,-17.639
0.120,1.434,0.458,162.842,70.557,-86.487
0.204,0.992,0.484,188.965,45.227,-152.954
0.280,0.521,0.506,208.862,18.066,-214.783
0.367,0.047,0.541,225.952,-7.202,-268.494
0.328,-0.609,0.588,238.342,-29.785,-312.256
0.231,-1.320,0.732,247.437,-50.781,-351.685
0.109,-1.901,0.840,246.460,-70.068,-387.573
-0.169,-2.421,0.860,208.923,-85.754,-401.062
-0.587,-2.695,0.869,130.127,-100.708,-370.789
-0.944,-2.631,1.006,16.663,-121.826,-294.067
-1.244,-2.098,0.876,-74.463,-133.911,-178.406
-1.536,-1.416,0.993,-122.253,-113.342,-21.851
-1.481,-0.997,1.105,-176.880,-82.947,135.803
-1.389,-0.600,1.184,-221.436,-44.617,259.705
-1.237,-0.139,1.217,-251.221,-5.920,334.106
-1.048,0.455,1.210,-273.010,27.954,366.455
-0.764,1.019,1.224,-293.762,57.190,365.906
-0.481,1.484,1.147,-302.490,81.238,332.214
-0.077,1.907,0.964,-277.832,100.586,268.127
0.234,2.333,0.821,-211.609,115.295,186.035
0.241,2.544,0.762,-123.169,120.483,100.159
0.235,2.317,0.735,-29.236,108.765,13.733
0.288,1.907,0.663,68.604,82.031,-73.975
0.295,1.359,0.593,152.100,50.720,-155.029
0.240,0.691,0.578,210.632,23.132,-219.177
0.163,-0.001,0.630,246.338,2.930,-266.602
0.021,-0.735,0.716,264.832,-10.559,-300.903
-0.121,-1.521,0.715,260.376,-17.822,-317.505
-0.402,-2.098,0.676,209.656,-21.240,-306.335
-0.561,-2.357,0.810,106.384,-28.992,-259.033
-0.555,-2.167,0.717,-3.723,-45.959,-186.218
-0.805,-1.556,0.664,-72.266,-46.753,-78.918
-0.969,-0.918,0.807,-133.545,-38.696,48.889
-1.022,-0.318,0.954,-177.734,-31.433,171.387
-0.987,0.347,1.013,-203.979,-25.146,266.663
-0.844,1.016,1.065,-225.464,-18.677,326.172
-0.529,1.602,1.116,-249.023,-10.132,346.130
-0.288,1.889,1.037,-254.395,0.793,317.749
-0.138,2.026,0.829,-201.111,19.348,240.173
-0.030,2.103,0.806,-97.473,42.236,130.127
0.044,1.833,0.842,14.099,57.007,14.526
0.061,1.376,0.832,110.352,58.044,-86.975
0.070,0.820,0.840,180.603,48.950,-164.734
0.051,0.133,0.839,225.403,34.973,-218.628
-0.005,-0.624,0.824,248.718,23.132,-252.991
-0.057,-1.266,0.852,246.887,16.174,-270.447
-0.244,-1.702,0.809,212.463,11.902,-263.489
-0.469,-1.879,0.768,135.742,5.493,-222.290
-0.348,-1.834,0.768,31.921,-9.399,-158.142
-0.418,-1.334,0.663,-28.015,-14.404,-67.078
-0.465,-0.771,0.840,-83.313,-12.085,45.288
-0.505,-0.267,0.977,-141.052,-20.813,153.320
-0.481,0.377,1.057,-193.787,-36.011,231.812
-0.273,1.118,1.146,-229.797,-48.462,270.935
-0.105,1.593,1.178,-236.084,-49.683,270.081
-0.178,1.796,1.030,-182.983,-37.781,223.755
-0.177,1.806,0.995,-78.979,-16.602,139.709
-0.142,1.430,1.000,33.020,5.310,36.194
-0.125,0.930,1.000,118.958,22.217,-67.383
-0.139,0.402,0.997,173.340,32.837,-151.306
-0.165,-0.162,1.041,203.064,40.100,-207.886
-0.234,-0.762,1.005,216.309,46.997,-240.112
-0.264,-1.230,0.864,207.275,53.589,-248.352
-0.284,-1.518,0.754,158.386,56.702,-222.412
-0.325,-1.647,0.765,70.129,49.438,-159.302
-0.073,-1.433,0.890,-29.114,24.475,-85.876
-0.155,-0.827,0.785,-66.895,4.333,1.099
