aX,aY,aZ,gX,gY,gZ
-0.165,0.652,0.427,49.072,96.497,268.921
-0.097,0.677,0.450,50.293,88.257,257.324
-0.051,0.594,0.480,48.889,77.820,237.061
0.072,0.594,0.552,40.955,66.101,206.177
0.209,0.592,0.594,33.691,53.223,169.434
0.292,0.542,0.622,29.602,40.161,134.277
0.258,0.549,0.622,22.583,28.259,103.760
0.231,0.560,0.637,13.000,17.639,81.360
0.261,0.550,0.627,3.235,9.338,70.313
0.274,0.536,0.623,-1.648,4.333,65.063
0.281,0.546,0.612,-2.869,2.930,62.256
0.291,0.550,0.612,-0.366,4.150,62.073
0.309,0.558,0.610,4.944,7.385,63.354
0.317,0.550,0.621,11.841,10.803,65.552
0.313,0.535,0.631,17.334,13.367,65.674
0.334,0.537,0.674,17.578,14.038,63.049
0.338,0.538,0.694,15.564,12.024,58.289
0.327,0.536,0.684,14.526,8.301,50.903
0.360,0.531,0.711,5.737,4.089,43.518
0.389,0.512,0.732,0.122,-0.671,36.072
0.418,0.500,0.740,-2.808,-5.371,27.344
0.386,0.493,0.756,-4.944,-9.827,18.433
0.404,0.477,0.765,-7.263,-13.062,12.512
0.419,0.456,0.774,-9.399,-14.404,9.460
0.426,0.438,0.778,-11.780,-13.977,7.751
0.439,0.424,0.768,-13.184,-11.902,6.592
0.454,0.410,0.766,-13.306,-8.972,5.554
0.470,0.396,0.773,-12.573,-5.981,4.517
0.486,0.380,0.778,-11.353,-4.578,3.113
0.487,0.365,0.779,-10.681,-5.188,1.221
0.486,0.366,0.793,-10.376,-7.202,-1.221
0.491,0.362,0.803,-8.789,-10.681,-3.723
0.492,0.348,0.815,-6.653,-14.099,-5.554
0.492,0.328,0.820,-5.249,-16.235,-7.080
0.491,0.305,0.818,-5.249,-16.235,-8.667
0.490,0.284,0.820,-5.737,-14.282,-10.071
0.493,0.264,0.820,-6.165,-11.353,-10.986
0.504,0.247,0.829,-5.676,-8.850,-11.597
0.522,0.233,0.836,-5.249,-7.324,-11.719
0.527,0.215,0.840,-5.493,-6.775,-11.414
0.531,0.207,0.837,-6.042,-6.470,-10.559
0.534,0.203,0.827,-6.409,-6.348,-9.827
0.536,0.194,0.821,-6.104,-5.615,-8.850
0.544,0.181,0.816,-4.272,-4.700,-8.057
0.548,0.165,0.810,-2.686,-4.150,-7.812
0.552,0.162,0.812,-2.563,-3.845,-7.996
0.559,0.163,0.826,-2.380,-4.639,-7.874
0.564,0.151,0.829,-1.282,-6.226,-7.141
0.565,0.145,0.831,-1.587,-7.812,-6.653
0.562,0.147,0.832,-3.052,-8.240,-6.287
0.552,0.145,0.825,-4.700,-7.996,-5.493
0.548,0.151,0.820,-5.981,-6.775,-4.395
0.541,0.161,0.826,-6.531,-4.822,-2.991
0.539,0.170,0.828,-6.042,-3.418,-0.977
0.538,0.179,0.830,-4.333,-2.747,1.160
0.530,0.180,0.825,-2.258,-2.441,2.686
0.519,0.178,0.824,-0.549,-2.014,3.601
0.518,0.177,0.824,0.549,-1.160,3.784
0.519,0.175,0.825,1.343,-0.366,2.991
0.518,0.169,0.827,1.587,-0.061,2.014

-0.574,-0.886,1.122,12.390,-29.114,-69.702
-0.584,-0.881,1.141,8.301,-27.039,-62.866
-0.627,-0.925,1.138,0.183,-25.696,-53.528
-0.647,-0.892,1.142,-6.409,-23.987,-45.410
-0.648,-0.894,1.130,-9.827,-20.874,-37.354
-0.660,-0.891,1.105,-8.911,-15.259,-29.785
-0.686,-0.888,1.075,-8.667,-7.507,-21.912
-0.693,-0.888,1.052,-10.132,0.854,-13.367
-0.703,-0.894,1.041,-9.644,9.949,-4.639
-0.690,-0.895,1.041,-9.155,17.151,4.578
-0.666,-0.959,1.030,-6.409,22.095,13.367
-0.628,-1.012,1.040,-5.371,24.597,19.287
-0.624,-1.045,1.042,-7.141,24.597,23.254
-0.604,-1.066,1.042,-9.216,22.095,27.161
-0.608,-1.096,0.998,-9.094,18.188,30.884
-0.631,-1.089,0.970,-11.475,14.771,35.767
-0.658,-1.061,0.926,-16.235,11.963,41.992
-0.647,-1.067,0.919,-21.240,9.888,49.194
-0.643,-1.093,0.950,-26.489,8.118,56.152
-0.679,-1.102,0.942,-30.273,5.432,61.584
-0.711,-1.102,0.987,-36.011,2.136,65.491
-0.733,-1.096,0.990,-42.419,-1.465,69.092
-0.722,-0.999,0.990,-45.898,-3.418,73.486
-0.792,-0.918,0.968,-44.189,-3.662,78.979
-0.827,-0.855,0.961,-43.274,-1.953,86.975
-0.835,-0.773,0.934,-45.532,0.854,95.764
-0.841,-0.712,0.915,-47.363,6.042,105.469
-0.856,-0.603,0.865,-49.072,14.221,115.234
-0.861,-0.443,0.755,-46.631,26.672,126.038
-0.836,-0.374,0.712,-34.180,44.006,139.832
-0.810,-0.408,0.760,-21.729,61.646,153.137
-0.772,-0.424,0.788,-18.860,72.998,161.133
-0.737,-0.414,0.802,-20.813,78.613,165.100
-0.720,-0.447,0.809,-23.865,80.383,167.236
-0.663,-0.483,0.832,-29.602,80.200,169.128
-0.657,-0.455,0.793,-43.518,77.942,173.035
-0.635,-0.344,0.720,-57.556,76.233,179.932
-0.639,-0.290,0.672,-57.800,77.820,189.392
-0.651,-0.278,0.656,-48.645,83.374,200.806
-0.616,-0.249,0.654,-50.171,92.224,216.370
-0.589,-0.132,0.639,-52.979,104.126,235.779
-0.632,0.071,0.640,-56.580,118.164,261.292
-0.566,0.089,0.692,-45.471,131.836,291.016
-0.481,0.022,0.707,-21.667,141.357,315.918
-0.443,-0.008,0.771,-6.592,147.461,334.778
-0.446,0.021,0.829,-0.488,149.719,353.210
-0.457,0.074,0.817,6.958,149.780,373.657
-0.488,0.097,0.776,23.254,151.367,396.362
-0.547,0.093,0.726,43.640,154.724,419.189
-0.586,0.152,0.701,60.181,157.898,439.148
-0.641,0.213,0.693,71.594,160.156,455.566
-0.668,0.264,0.735,87.891,159.363,467.163
-0.630,0.409,0.806,104.919,154.236,472.534
-0.623,0.370,0.850,114.319,143.921,472.290
-0.539,0.241,0.835,105.103,129.700,459.351
-0.437,0.254,0.792,77.393,116.272,428.223
-0.419,0.280,0.892,46.265,103.394,385.559
-0.337,0.329,0.963,18.311,86.426,336.853
-0.271,0.364,0.923,-1.465,65.369,286.072
-0.095,0.393,0.905,-9.949,46.448,236.328
0.057,0.396,0.898,-11.841,31.372,189.697
0.063,0.374,0.882,-8.301,20.020,150.513
0.024,0.400,0.918,-9.399,10.803,122.620
0.071,0.450,0.912,-17.578,3.479,107.483
0.115,0.437,0.875,-21.667,-1.282,100.342
0.125,0.427,0.838,-25.085,-2.380,96.069
0.127,0.427,0.830,-26.428,-0.977,91.492
0.160,0.416,0.825,-25.391,0.793,85.388
0.171,0.470,0.846,-24.048,1.892,76.965
0.169,0.510,0.875,-20.386,1.587,67.993
0.175,0.484,0.857,-15.869,-0.732,58.899
0.218,0.448,0.881,-17.578,-2.258,47.791
0.309,0.416,0.901,-22.278,-2.502,35.828
0.289,0.407,0.889,-22.034,-2.075,24.292
0.307,0.390,0.880,-26.489,-1.038,16.663
0.330,0.408,0.868,-30.518,0.183,13.123
0.346,0.410,0.847,-27.832,1.709,12.878
0.353,0.414,0.817,-21.057,3.357,14.709
0.351,0.387,0.810,-12.878,5.493,17.944
0.342,0.359,0.821,-6.653,7.080,20.081
0.330,0.361,0.826,-3.357,6.592,19.836
0.309,0.341,0.823,-2.747,5.005,17.822
0.359,0.286,0.845,-6.714,3.479,14.771
0.397,0.249,0.862,-9.399,2.075,9.521
0.420,0.219,0.888,-12.878,0.488,2.563
0.417,0.208,0.879,-15.686,-1.221,-4.944
0.402,0.212,0.884,-16.479,-2.441,-11.475
0.414,0.203,0.875,-17.151,-2.380,-14.282
0.425,0.177,0.875,-15.991,-0.854,-13.977
0.438,0.159,0.871,-14.832,0.793,-13.062
0.448,0.142,0.865,-13.367,2.258,-12.390
0.462,0.126,0.854,-12.451,3.601,-11.780
0.477,0.109,0.850,-12.024,4.456,-11.414
0.497,0.091,0.852,-12.085,4.578,-11.719
0.501,0.065,0.859,-13.184,3.113,-12.939
0.500,0.048,0.861,-15.686,0.549,-14.587
0.503,0.055,0.842,-18.066,-1.709,-16.052
0.504,0.052,0.831,-18.066,-2.930,-16.541
0.506,0.057,0.824,-16.785,-2.930,-15.930
0.518,0.057,0.827,-14.709,-2.441,-14.099
0.528,0.054,0.838,-12.634,-2.380,-11.719
0.534,0.064,0.850,-11.230,-2.869,-9.155
0.535,0.069,0.855,-9.766,-3.601,-6.714
0.531,0.059,0.857,-8.972,-4.578,-4.822
0.521,0.060,0.853,-10.010,-4.883,-3.906
0.518,0.070,0.850,-11.719,-4.517,-3.967
0.522,0.072,0.842,-11.597,-3.357,-4.883
0.528,0.081,0.841,-10.864,-1.953,-5.676
0.529,0.099,0.837,-10.010,-0.793,-6.104
0.536,0.099,0.840,-7.874,-0.183,-6.165
0.533,0.094,0.844,-5.493,-0.183,-5.981
0.536,0.089,0.846,-4.395,-0.977,-6.165
0.536,0.082,0.847,-4.089,-1.770,-6.531
0.540,0.081,0.844,-4.395,-2.258,-6.775
0.536,0.072,0.845,-5.005,-2.319,-7.141
0.534,0.074,0.848,-5.981,-2.075,-7.080
0.525,0.076,0.848,-5.615,-1.953,-6.714
0.518,0.074,0.850,-4.333,-1.770,-6.104
0.520,0.063,0.853,-2.197,-1.953,-5.615

-0.774,-0.820,1.058,0.427,-27.466,0.244
-0.772,-0.821,1.066,-0.183,-22.766,9.399
-0.784,-0.820,1.092,-4.089,-19.043,17.334
-0.803,-0.814,1.100,-9.827,-16.174,23.743
-0.823,-0.745,1.096,-15.869,-13.306,29.175
-0.854,-0.732,1.044,-21.973,-9.583,34.973
-0.889,-0.672,0.989,-23.621,-4.272,40.039
-0.906,-0.688,0.961,-20.752,2.991,45.349
-0.908,-0.718,0.969,-17.700,11.169,49.927
-0.904,-0.725,0.974,-17.761,19.043,53.467
-0.903,-0.721,0.969,-18.433,26.733,57.739
-0.907,-0.737,0.986,-18.372,34.119,63.416
-0.897,-0.745,0.998,-20.325,39.795,69.275
-0.897,-0.740,0.988,-22.339,43.945,74.890
-0.900,-0.709,0.942,-24.109,47.424,80.139
-0.898,-0.695,0.890,-24.048,52.124,85.938
-0.884,-0.701,0.870,-23.193,57.373,91.553
-0.879,-0.683,0.856,-23.804,61.829,96.191
-0.882,-0.680,0.858,-25.146,63.843,99.854
-0.888,-0.687,0.845,-25.818,63.782,102.600
-0.873,-0.640,0.852,-27.039,62.317,105.042
-0.868,-0.627,0.878,-29.480,60.608,108.704
-0.856,-0.618,0.906,-29.907,58.960,113.953
-0.836,-0.590,0.888,-30.090,57.861,119.873
-0.849,-0.548,0.855,-29.663,58.289,127.502
-0.839,-0.532,0.837,-28.015,59.631,135.315
-0.811,-0.542,0.846,-27.893,61.157,141.724
-0.800,-0.547,0.862,-31.982,62.012,145.264
-0.783,-0.535,0.863,-37.964,62.683,147.461
-0.740,-0.520,0.849,-46.692,65.247,151.001
-0.688,-0.501,0.869,-58.167,70.068,156.982
-0.660,-0.521,0.873,-68.909,76.599,165.466
-0.614,-0.457,0.882,-77.393,84.534,176.331
-0.638,-0.295,0.813,-84.717,94.360,192.749
-0.706,-0.149,0.731,-83.618,105.896,215.576
-0.653,-0.143,0.695,-72.937,118.042,240.234
-0.622,-0.127,0.639,-59.570,129.578,260.742
-0.603,-0.086,0.671,-49.316,140.869,278.381
-0.595,-0.008,0.670,-47.363,150.330,297.119
-0.613,0.126,0.652,-46.265,157.776,317.566
-0.626,0.283,0.633,-36.316,164.246,338.196
-0.561,0.371,0.595,-17.822,169.250,357.727
-0.518,0.400,0.583,5.859,173.279,373.413
-0.460,0.344,0.625,29.968,174.561,384.888
-0.437,0.234,0.639,47.058,171.875,392.395
-0.475,0.264,0.727,53.101,165.039,394.226
-0.386,0.230,0.726,58.289,154.602,396.057
-0.459,0.325,0.780,64.819,143.860,398.254
-0.482,0.295,0.764,77.087,133.362,399.963
-0.466,0.259,0.778,88.623,125.549,400.940
-0.476,0.237,0.843,89.539,120.544,399.353
-0.469,0.252,0.852,82.092,115.295,395.325
-0.473,0.396,0.775,68.420,110.107,387.085
-0.393,0.510,0.770,52.734,104.797,374.756
-0.457,0.458,0.721,29.602,98.145,356.750
-0.423,0.374,0.774,1.953,91.431,326.843
-0.278,0.336,0.820,-18.494,83.496,283.264
-0.092,0.387,0.888,-27.832,73.608,231.567
0.063,0.390,0.877,-32.715,62.073,179.871
0.152,0.359,0.815,-37.537,52.185,133.423
0.027,0.415,0.745,-38.513,46.570,97.229
0.067,0.472,0.778,-40.771,43.884,76.111
0.124,0.506,0.786,-41.199,39.734,66.711
0.170,0.506,0.765,-36.621,33.081,64.026
0.198,0.508,0.743,-30.884,24.902,63.538
0.229,0.495,0.745,-25.208,16.174,61.707
0.261,0.462,0.753,-21.362,7.141,56.702
0.269,0.453,0.767,-18.433,-0.793,48.218
0.286,0.430,0.751,-15.381,-6.348,39.429
0.309,0.395,0.754,-16.357,-8.362,32.349
0.325,0.392,0.767,-20.203,-8.362,26.428
0.331,0.408,0.782,-24.231,-7.935,22.095
0.336,0.411,0.788,-26.550,-7.935,19.775
0.346,0.409,0.798,-26.123,-8.423,18.616
0.352,0.422,0.806,-25.391,-9.644,18.433
0.350,0.424,0.818,-23.621,-11.414,19.165
0.345,0.405,0.835,-21.057,-13.367,19.531
0.355,0.382,0.833,-19.348,-15.076,18.372
0.357,0.370,0.833,-19.775,-15.869,15.442
0.352,0.366,0.844,-20.813,-15.442,11.047
0.357,0.359,0.851,-19.958,-14.832,6.165
0.363,0.355,0.855,-16.968,-14.221,1.343
0.379,0.335,0.874,-13.062,-13.428,-3.113
0.380,0.307,0.911,-10.498,-12.878,-6.531
0.382,0.286,0.926,-10.010,-13.550,-10.132
0.388,0.265,0.922,-9.949,-14.160,-13.184
0.391,0.252,0.923,-10.132,-13.733,-16.113
0.402,0.237,0.923,-9.583,-12.512,-18.555
0.418,0.214,0.916,-8.606,-10.864,-21.057
0.431,0.192,0.912,-8.423,-8.911,-23.193
0.438,0.178,0.913,-8.179,-7.202,-25.269
0.453,0.155,0.909,-7.568,-6.104,-26.733
0.475,0.132,0.908,-7.568,-5.493,-27.466
0.486,0.112,0.908,-9.033,-5.310,-27.588
0.496,0.116,0.904,-10.437,-5.493,-27.161
0.502,0.129,0.899,-10.498,-5.981,-25.452
0.500,0.122,0.893,-8.667,-6.470,-23.010
0.501,0.101,0.886,-6.165,-6.714,-20.264
0.501,0.081,0.888,-3.601,-6.836,-18.799
0.495,0.075,0.892,-1.831,-7.202,-18.311
0.494,0.058,0.906,-0.488,-7.751,-17.700
0.490,0.037,0.916,-0.854,-8.362,-17.029
0.488,0.025,0.928,-3.174,-8.972,-16.602
0.485,0.028,0.934,-6.042,-9.399,-16.113
0.473,0.041,0.923,-7.996,-9.338,-15.137
0.468,0.041,0.920,-8.972,-8.301,-13.062
0.457,0.051,0.919,-9.338,-6.714,-10.010
0.448,0.067,0.915,-8.972,-5.005,-6.836
0.440,0.074,0.911,-6.592,-2.991,-4.272
0.436,0.065,0.904,-3.723,-1.343,-2.075
0.439,0.056,0.901,-1.892,0.305,-0.732
0.443,0.064,0.905,-1.221,1.831,-0.671
0.447,0.069,0.904,-1.770,2.808,-0.488
0.448,0.077,0.895,-2.747,2.808,-0.305
0.442,0.089,0.904,-3.662,2.258,-0.488
0.438,0.097,0.910,-3.845,1.099,-0.854
0.438,0.090,0.905,-3.906,-0.671,-1.770
0.435,0.088,0.898,-5.249,-2.075,-2.441
0.433,0.091,0.893,-6.592,-2.502,-2.991

-0.592,-1.076,0.880,-35.828,-0.854,-12.268
-0.604,-1.078,0.892,-36.438,0.549,-8.179
-0.621,-1.100,0.873,-36.621,2.014,-4.272
-0.617,-1.084,0.907,-36.438,3.845,-0.916
-0.645,-1.109,0.890,-37.720,5.981,2.319
-0.675,-1.164,0.878,-35.400,9.094,4.333
-0.693,-1.222,0.858,-34.546,13.733,4.944
-0.703,-1.248,0.860,-38.879,18.311,4.578
-0.717,-1.301,0.879,-43.274,21.545,5.005
-0.725,-1.320,0.878,-46.631,22.522,6.042
-0.734,-1.358,0.876,-51.025,22.156,9.094
-0.768,-1.331,0.873,-54.810,22.095,15.015
-0.805,-1.313,0.866,-55.176,22.522,24.414
-0.821,-1.291,0.846,-54.382,23.437,36.987
-0.822,-1.264,0.860,-52.185,24.597,51.208
-0.830,-1.229,0.857,-49.927,25.696,66.467
-0.833,-1.169,0.867,-46.204,26.672,81.360
-0.856,-1.131,0.860,-42.175,28.076,96.069
-0.863,-1.064,0.870,-40.405,30.701,109.985
-0.884,-0.980,0.864,-41.443,35.461,122.437
-0.877,-0.906,0.830,-38.757,42.175,134.644
-0.847,-0.880,0.797,-34.546,51.453,147.583
-0.859,-0.801,0.753,-33.875,61.890,158.508
-0.861,-0.684,0.712,-33.569,70.923,168.335
-0.832,-0.623,0.694,-29.724,77.759,177.185
-0.774,-0.601,0.697,-25.940,80.872,183.594
-0.740,-0.611,0.720,-26.489,79.834,186.035
-0.716,-0.603,0.728,-31.006,74.829,185.547
-0.713,-0.565,0.704,-39.001,68.481,184.998
-0.716,-0.505,0.688,-46.448,62.561,187.805
-0.688,-0.483,0.675,-50.476,58.350,194.763
-0.639,-0.477,0.665,-52.246,56.335,205.017
-0.609,-0.454,0.647,-53.589,56.213,217.529
-0.654,-0.350,0.618,-56.152,57.373,231.506
-0.660,-0.189,0.562,-52.979,60.303,246.216
-0.635,-0.080,0.497,-39.307,65.491,262.146
-0.618,-0.033,0.516,-23.010,70.740,275.269
-0.550,-0.021,0.563,-10.986,71.533,283.203
-0.465,-0.007,0.636,-4.150,66.162,286.499
-0.374,0.010,0.695,-1.831,54.993,287.354
-0.315,0.007,0.720,-1.099,41.565,288.635
-0.274,0.007,0.707,-0.427,31.006,291.931
-0.282,0.056,0.723,0.427,25.757,299.683
-0.277,0.085,0.681,10.681,25.757,312.378
-0.334,0.143,0.610,29.846,30.457,328.979
-0.539,0.442,0.625,53.162,36.865,346.741
-0.610,0.599,0.627,84.595,38.818,364.685
-0.497,0.557,0.625,112.366,35.645,377.197
-0.465,0.316,0.644,122.192,31.555,376.892
-0.410,0.137,0.758,109.436,28.198,358.765
-0.404,0.083,0.917,87.708,22.644,323.975
-0.346,0.126,1.051,63.049,12.268,281.677
-0.291,0.229,1.109,43.640,-2.075,241.394
-0.274,0.264,1.073,29.419,-16.846,209.717
-0.270,0.286,1.007,14.709,-26.855,184.753
-0.314,0.317,0.994,3.357,-29.602,163.269
-0.268,0.324,1.001,-2.502,-27.405,144.775
-0.222,0.302,0.994,-6.897,-22.522,127.502
-0.148,0.279,0.982,-13.550,-15.747,111.877
-0.120,0.297,0.960,-16.663,-6.531,98.206
-0.109,0.357,0.973,-15.076,3.845,89.600
-0.090,0.333,0.961,-13.489,13.245,85.999
-0.044,0.305,1.003,-13.306,20.813,85.144
0.014,0.276,1.008,-11.597,24.841,83.069
0.090,0.243,0.999,-7.751,26.611,79.224
0.135,0.226,1.027,-3.052,27.283,74.524
0.173,0.205,1.037,3.113,26.001,69.885
0.206,0.160,1.000,7.263,22.949,66.406
0.234,0.139,0.976,5.371,20.142,63.843
0.258,0.135,0.962,-0.366,18.127,62.256
0.290,0.128,0.947,-3.967,16.235,61.035
0.308,0.101,0.922,-4.761,14.465,59.082
0.322,0.094,0.920,-3.174,13.367,56.702
0.325,0.086,0.924,0.183,12.207,54.321
0.323,0.067,0.932,4.456,9.766,51.331
0.306,0.048,0.929,5.615,6.104,47.302
0.313,0.024,0.917,1.770,1.831,41.748
0.342,0.004,0.906,-5.005,-1.892,34.119
0.359,0.000,0.923,-13.794,-5.066,25.269
0.329,-0.004,0.920,-18.555,-7.935,16.052
0.338,0.007,0.909,-21.667,-9.644,8.667
0.330,0.008,0.896,-21.362,-10.010,4.089
0.310,-0.008,0.895,-17.212,-8.911,1.770
0.306,-0.039,0.889,-12.878,-7.629,1.099
0.300,-0.075,0.895,-10.620,-6.653,0.122
0.291,-0.122,0.899,-9.216,-6.226,-1.892
0.290,-0.154,0.893,-9.583,-6.592,-5.310
0.281,-0.165,0.896,-11.963,-7.690,-9.277
0.271,-0.169,0.896,-13.611,-9.338,-13.550
0.279,-0.191,0.898,-14.160,-11.719,-17.395
0.289,-0.210,0.919,-14.587,-14.404,-21.240
0.291,-0.206,0.947,-14.893,-17.212,-24.170
0.287,-0.220,0.955,-13.245,-19.531,-25.391
0.278,-0.246,0.951,-10.803,-20.264,-24.597
0.266,-0.254,0.942,-9.277,-19.043,-22.522
0.256,-0.251,0.958,-8.545,-16.479,-19.104
0.249,-0.259,0.969,-7.141,-13.855,-15.015
0.242,-0.279,0.975,-5.310,-11.658,-10.803
0.226,-0.287,0.991,-4.211,-9.949,-7.507
0.217,-0.285,1.011,-3.906,-9.033,-4.822
0.234,-0.284,1.024,-3.723,-9.521,-2.136
0.240,-0.281,1.038,-4.883,-10.681,0.366
0.229,-0.271,1.050,-7.324,-11.780,2.258
0.229,-0.267,1.041,-9.705,-12.512,3.601
0.234,-0.267,1.026,-12.146,-11.719,4.028
0.258,-0.260,1.011,-14.099,-9.277,3.723
0.280,-0.264,1.011,-15.381,-5.920,3.479
0.275,-0.285,1.009,-16.113,-2.380,3.418
0.271,-0.304,1.004,-16.785,0.732,3.906
0.266,-0.302,0.991,-17.334,3.662,5.432
0.274,-0.289,0.999,-18.127,5.737,8.972
0.279,-0.277,1.015,-17.517,6.287,13.733
0.303,-0.275,1.024,-14.343,5.005,18.738
0.328,-0.266,1.032,-10.925,2.991,24.292
0.333,-0.255,1.027,-9.460,0.854,30.212
0.333,-0.254,1.024,-10.803,-0.793,36.438
0.322,-0.247,1.009,-13.794,-1.282,41.870
0.314,-0.227,1.008,-17.395,-0.366,46.448
0.289,-0.210,1.025,-19.714,1.465,50.293

-0.883,-0.767,0.900,-23.499,9.888,-11.597
-0.888,-0.753,0.902,-25.208,13.489,-7.141
-0.899,-0.764,0.897,-24.963,16.907,-2.625
-0.911,-0.767,0.906,-24.353,20.691,2.502
-0.914,-0.742,0.920,-23.499,24.231,8.057
-0.916,-0.756,0.931,-20.081,26.611,14.160
-0.902,-0.759,0.949,-15.503,28.320,19.348
-0.890,-0.787,0.936,-16.724,29.114,23.376
-0.919,-0.785,0.912,-18.555,31.006,26.001
-0.930,-0.784,0.890,-18.066,34.424,28.992
-0.939,-0.811,0.889,-17.578,38.086,32.471
-0.943,-0.809,0.911,-19.653,40.039,34.973
-0.947,-0.807,0.941,-19.287,40.466,36.987
-0.939,-0.829,0.930,-18.494,40.039,39.734
-0.951,-0.794,0.930,-20.569,40.833,42.603
-0.986,-0.814,0.919,-21.362,43.762,46.387
-0.959,-0.853,0.922,-20.264,48.157,49.805
-0.967,-0.883,0.910,-18.616,54.138,51.819
-0.986,-0.899,0.906,-21.301,60.242,54.504
-0.998,-0.936,0.890,-24.719,65.247,58.533
-0.985,-0.964,0.855,-28.870,69.153,62.561
-0.970,-0.949,0.827,-32.654,73.242,67.261
-0.934,-0.948,0.831,-34.546,76.355,73.975
-0.911,-0.967,0.845,-34.424,76.599,82.336
-0.881,-0.967,0.835,-34.485,74.158,90.820
-0.880,-0.964,0.832,-34.424,70.313,100.037
-0.863,-0.928,0.817,-33.325,66.833,109.680
-0.868,-0.897,0.810,-32.410,63.965,120.300
-0.869,-0.837,0.804,-29.968,62.134,131.836
-0.855,-0.781,0.799,-26.306,60.974,143.616
-0.854,-0.729,0.805,-22.949,60.120,154.663
-0.852,-0.658,0.820,-21.606,58.594,163.513
-0.852,-0.601,0.828,-20.630,56.580,170.105
-0.842,-0.551,0.835,-20.447,54.626,174.988
-0.825,-0.483,0.834,-21.423,53.650,178.345
-0.801,-0.444,0.845,-22.278,53.772,180.603
-0.798,-0.399,0.828,-23.804,54.382,183.167
-0.749,-0.356,0.812,-23.499,55.908,185.486
-0.728,-0.352,0.790,-23.743,58.960,189.514
-0.739,-0.245,0.755,-25.696,63.354,195.496
-0.775,-0.078,0.707,-27.100,68.115,203.979
-0.732,-0.058,0.678,-22.095,72.754,211.914
-0.706,-0.020,0.673,-21.240,74.890,212.219
-0.657,0.008,0.689,-26.917,73.303,206.848
-0.616,0.074,0.667,-30.273,69.702,199.402
-0.594,0.112,0.685,-33.325,65.247,194.641
-0.544,0.124,0.694,-35.645,60.242,193.726
-0.498,0.125,0.666,-36.987,56.030,195.801
-0.446,0.145,0.620,-38.696,55.054,200.562
-0.482,0.218,0.599,-41.138,56.885,208.557
-0.558,0.419,0.565,-39.612,59.814,218.201
-0.492,0.490,0.494,-28.809,63.293,228.149
-0.358,0.493,0.511,-11.536,67.383,234.741
-0.368,0.456,0.603,-2.075,68.054,236.633
-0.346,0.412,0.680,1.282,62.012,233.459
-0.235,0.404,0.668,7.141,51.270,226.440
-0.193,0.418,0.645,9.033,41.077,219.299
-0.221,0.401,0.693,6.653,32.654,214.355
-0.238,0.428,0.711,5.249,23.804,211.548
-0.204,0.401,0.707,3.113,15.015,211.426
-0.107,0.336,0.690,4.944,8.240,211.792
-0.100,0.323,0.674,14.221,5.005,211.060
-0.178,0.388,0.645,25.330,5.859,211.060
-0.205,0.411,0.687,33.936,10.559,213.867
-0.298,0.541,0.721,34.119,15.991,218.994
-0.338,0.658,0.697,35.034,18.433,224.609
-0.297,0.556,0.799,36.987,17.029,227.051
-0.272,0.382,0.933,29.602,10.925,221.741
-0.096,0.309,0.932,16.724,-0.671,206.970
0.126,0.255,0.922,8.911,-10.986,186.157
0.202,0.201,0.878,-1.343,-17.090,162.292
0.134,0.202,0.863,-16.052,-19.226,137.756
0.039,0.255,0.890,-31.433,-19.775,113.586
0.015,0.332,0.898,-39.795,-20.630,91.125
-0.004,0.349,0.872,-39.490,-21.240,72.632
-0.034,0.296,0.842,-33.813,-19.531,59.570
-0.000,0.242,0.886,-26.367,-15.747,50.415
0.037,0.207,0.908,-20.874,-11.475,44.922
0.046,0.195,0.957,-17.212,-7.812,43.640
0.078,0.178,1.006,-12.024,-5.615,46.570
0.082,0.144,1.017,-3.967,-4.578,52.612
0.053,0.103,1.040,4.395,-4.028,59.692
0.011,0.092,1.053,7.141,-3.174,67.505
-0.076,0.140,1.086,8.972,-1.587,75.806
-0.150,0.186,1.038,17.212,0.977,84.351
-0.161,0.173,1.004,26.245,5.615,92.041
-0.172,0.148,1.028,31.372,9.521,93.933
-0.143,0.104,1.082,26.794,10.132,88.257
-0.060,0.070,1.105,20.691,6.958,74.585
-0.019,0.011,1.106,12.634,2.563,55.664
0.026,-0.002,1.158,-3.052,-0.671,35.583
-0.016,-0.026,1.155,-10.498,-3.052,16.968
0.046,-0.071,1.151,-16.907,-3.296,3.967
0.063,-0.107,1.137,-28.809,-1.587,-3.540
0.012,-0.110,1.133,-40.771,2.747,-6.592
-0.022,-0.055,1.117,-46.692,7.996,-6.714
-0.003,-0.005,1.083,-43.884,13.367,-2.563
0.005,0.014,1.073,-33.875,18.799,6.592
0.011,0.008,1.099,-21.851,22.339,18.127
0.048,-0.021,1.124,-12.329,22.034,28.809
0.065,-0.054,1.128,-4.395,19.043,37.170
0.064,-0.073,1.096,1.587,14.404,42.236
0.063,-0.113,1.079,1.831,10.986,44.983
0.034,-0.156,1.047,-1.892,8.728,44.617
0.008,-0.207,1.038,-9.094,8.301,40.833
0.022,-0.233,1.020,-17.273,9.338,33.936
0.055,-0.237,1.013,-25.940,11.719,26.306
0.090,-0.233,1.028,-34.668,15.198,20.264
0.121,-0.189,1.064,-41.138,17.456,16.479
0.132,-0.126,1.078,-44.128,18.066,16.479
0.113,-0.089,1.060,-43.823,17.517,20.142
0.093,-0.077,1.049,-41.565,17.273,25.513
0.076,-0.062,1.027,-36.499,17.761,30.945
